taxid	lineage	name	rank	3811	3812	3821	3822	4A11	4A12	4A21	4A22	4G11	4G12	4G21	4G22	4L11	4L21	4L22	7A11	7A12	7A21	7A22	7G11	7G12	7G21	7G22	7L12	7L21	7L22	A101	A102	A201	A202	G101	G102	G201	G202	HA11	HA12	HA21	HA22	HG11	HG12	HG21	HG22	HL11	HL12	HL21	HL22	L101	L102	L201	L202	PA11	PA12	PA21	PA22	PG11	PG12	PG21	PG22	PL11	PL12	PL21	PL22	TA11	TA12	TA21	TA22	TG11	TG12	TG21	TG22	TL11	TL12	TL21	TL22	XA01	XA02	XA03	XA04	XA05	XA06	XA11	XA12	XA21	XA22	XB01	XB02	XB03	XB04	XB05	XB06	XG11	XG12	XG21	XG22	XL11	XL12	XL21	XL22	YA01	YA02	YA03	YA04	YB01	YB02	YB03
3619	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;Spirochaetaceae;family;Rectinema;genus;	Rectinema	genus	0	0	8	10	5	36	96	105	0	0	192	114	0	0	0	0	15	144	165	14	0	175	156	0	0	12	0	0	185	172	43	8	362	332	95	17	179	208	2	0	107	113	0	0	1	17	0	0	63	76	101	94	84	84	14	7	182	193	0	0	34	63	17	29	82	96	20	43	154	154	39	0	2	15	80	0	83	0	18	0	28	9	111	129	109	0	114	8	4	0	3	1	207	215	0	0	13	43	347	3	102	21	353	11	83
-1896	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;Spirochaetaceae;family;unclassified_Spirochaetaceae;;	unclassified_Spirochaetaceae		0	0	0	1	6	96	1	13	15	7	2	3	0	35	0	0	0	4	12	0	3	2	2	0	2	0	0	0	7	5	1	2	3	1	16	11	4	3	3	5	0	1	0	0	1	1	0	0	3	1	41	39	21	24	838	837	61	41	0	0	2	1	0	18	5	5	62	1	3	1	0	0	0	3	10	100	6	0	9	3	52	108	2	5	8	35	6	72	10	0	36	24	6	3	0	17	0	3	3	25	4	8	2	21	1
1903	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;Spirochaetaceae;family;Treponema;genus;	Treponema	genus	0	0	0	0	0	0	6	19	154	39	2	0	0	0	0	0	0	11	32	0	15	1	2	0	1	0	0	0	17	15	44	5	4	4	147	134	7	10	14	8	3	0	0	0	0	0	0	0	3	18	46	10	10	12	9	31	2	0	0	0	0	0	0	0	4	3	12	0	1	2	0	0	3	1	1	0	11	0	13	0	61	52	12	19	0	0	3	222	0	0	68	36	3	5	0	0	0	0	2	74	8	2	1	48	4
-1886	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;unclassified_Spirochaetales;;	unclassified_Spirochaetales		0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	7	4	0	0	0	0	1	0	0	0	1	1	0	0	0	0	36	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	42	6	7	459	446	42	34	0	0	0	2	24	3	1	0	0	0	0	0	0	0	0	0	4	49	1	0	0	0	0	1	1	1	2	0	2	0	0	0	12	2	1	2	0	0	0	0	0	6	2	0	0	7	0
2755	Root;rootrank;Bacteria;domain;Ignavibacteriae;phylum;	Ignavibacteriae	phylum	137	26	109	90	7	148	544	548	0	0	27	19	0	71	29	14	23	687	816	0	0	67	61	0	99	92	0	0	447	419	0	2	19	22	95	101	535	547	7	9	50	40	0	0	7	51	0	0	80	35	374	375	574	544	8	4	51	70	0	0	70	72	20	16	526	509	37	0	89	97	80	115	374	401	39	0	549	0	27	0	249	75	516	534	45	0	596	0	25	0	0	4	144	135	0	0	381	296	30	5	455	20	18	5	517
690	Root;rootrank;Bacteria;domain;Ignavibacteriae;phylum;Ignavibacteria;class;	Ignavibacteria	class	137	26	109	90	7	148	544	548	0	0	27	19	0	71	29	14	23	687	816	0	0	67	61	0	99	92	0	0	447	419	0	2	19	22	95	101	535	547	7	9	50	40	0	0	7	51	0	0	80	35	374	375	574	544	8	4	51	70	0	0	70	72	20	16	526	509	37	0	89	97	80	115	374	401	39	0	549	0	27	0	249	75	516	534	45	0	596	0	25	0	0	4	144	135	0	0	381	296	30	5	455	20	18	5	517
691	Root;rootrank;Bacteria;domain;Ignavibacteriae;phylum;Ignavibacteria;class;Ignavibacteriales;order;	Ignavibacteriales	order	137	26	109	90	7	148	544	548	0	0	27	19	0	71	29	14	23	687	816	0	0	67	61	0	99	92	0	0	447	419	0	2	19	22	95	101	535	547	7	9	50	40	0	0	7	51	0	0	80	35	374	375	574	544	8	4	51	70	0	0	70	72	20	16	526	509	37	0	89	97	80	115	374	401	39	0	549	0	27	0	249	75	516	534	45	0	596	0	25	0	0	4	144	135	0	0	381	296	30	5	455	20	18	5	517
692	Root;rootrank;Bacteria;domain;Ignavibacteriae;phylum;Ignavibacteria;class;Ignavibacteriales;order;Ignavibacteriaceae;family;	Ignavibacteriaceae	family	137	26	109	90	7	148	544	548	0	0	27	19	0	71	29	14	23	687	816	0	0	67	61	0	99	92	0	0	447	419	0	2	19	22	95	101	535	547	7	9	50	40	0	0	7	51	0	0	80	35	374	375	574	544	8	4	51	70	0	0	70	72	20	16	526	509	37	0	89	97	80	115	374	401	39	0	549	0	27	0	249	75	516	534	45	0	596	0	25	0	0	4	144	135	0	0	381	296	30	5	455	20	18	5	517
3214	Root;rootrank;Bacteria;domain;Ignavibacteriae;phylum;Ignavibacteria;class;Ignavibacteriales;order;Ignavibacteriaceae;family;Melioribacter;genus;	Melioribacter	genus	137	26	77	67	7	148	513	521	0	0	27	19	0	71	29	12	23	651	767	0	0	67	60	0	93	92	0	0	404	383	0	2	19	22	95	101	492	506	7	9	50	39	0	0	7	51	0	0	78	35	367	355	535	507	8	4	51	70	0	0	70	72	20	16	497	475	37	0	89	97	80	115	373	401	39	0	493	0	27	0	240	75	457	485	45	0	534	0	25	0	0	3	144	135	0	0	379	296	30	5	408	20	18	5	463
693	Root;rootrank;Bacteria;domain;Ignavibacteriae;phylum;Ignavibacteria;class;Ignavibacteriales;order;Ignavibacteriaceae;family;Ignavibacterium;genus;	Ignavibacterium	genus	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
-693	Root;rootrank;Bacteria;domain;Ignavibacteriae;phylum;Ignavibacteria;class;Ignavibacteriales;order;Ignavibacteriaceae;family;unclassified_Ignavibacteriaceae;;	unclassified_Ignavibacteriaceae		0	0	30	22	0	0	31	27	0	0	0	0	0	0	0	2	0	36	49	0	0	0	1	0	6	0	0	0	43	36	0	0	0	0	0	0	42	41	0	0	0	1	0	0	0	0	0	0	2	0	7	20	39	37	0	0	0	0	0	0	0	0	0	0	29	34	0	0	0	0	0	0	1	0	0	0	56	0	0	0	9	0	59	48	0	0	62	0	0	0	0	0	0	0	0	0	2	0	0	0	47	0	0	0	54
422	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;	Bacteroidetes	phylum	370	211	158	148	1722	622	866	745	77	110	451	225	866	343	220	137	79	966	1059	175	141	528	456	0	163	256	288	807	1092	1082	143	40	452	450	132	276	940	941	42	39	298	313	260	153	38	149	818	308	405	427	597	609	985	956	73	72	486	491	1353	367	247	335	345	210	1422	1468	261	133	285	332	239	183	187	152	546	0	506	218	1048	701	854	625	765	710	533	137	611	138	979	564	73	94	431	503	112	157	319	324	594	52	480	535	518	52	502
423	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;	Bacteroidia	class	290	133	71	59	0	77	68	84	3	24	223	113	0	11	10	52	18	289	334	0	0	244	206	0	18	38	76	0	216	252	34	21	336	307	15	17	119	96	18	11	101	93	128	94	2	22	1	19	20	44	106	148	255	250	37	37	331	318	1219	367	17	30	23	114	86	88	160	14	57	72	134	47	19	9	80	0	64	38	44	60	81	0	189	150	78	65	66	73	62	70	5	27	217	242	25	0	22	25	360	35	73	71	314	22	73
424	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;	Bacteroidales	order	290	133	71	59	0	77	68	84	3	24	223	113	0	11	10	52	18	289	334	0	0	244	206	0	18	38	76	0	216	252	34	21	336	307	15	17	119	96	18	11	101	93	128	94	2	22	1	19	20	44	106	148	255	250	37	37	331	318	1219	367	17	30	23	114	86	88	160	14	57	72	134	47	19	9	80	0	64	38	44	60	81	0	189	150	78	65	66	73	62	70	5	27	217	242	25	0	22	25	360	35	73	71	314	22	73
2997	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prolixibacteraceae;family;	Prolixibacteraceae	family	187	32	65	56	0	0	30	25	0	0	78	29	0	3	0	1	18	56	85	0	0	99	83	0	1	6	0	0	52	52	7	15	69	76	0	0	63	58	3	1	25	20	0	0	0	4	0	0	0	6	34	21	85	91	4	12	205	185	0	0	1	2	0	0	45	36	0	0	17	28	0	0	5	1	48	0	25	0	0	58	12	0	68	46	47	2	31	1	2	0	4	6	70	72	0	0	0	3	136	12	30	1	123	20	17
-2998	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prolixibacteraceae;family;unclassified_Prolixibacteraceae;;	unclassified_Prolixibacteraceae		187	32	65	56	0	0	29	25	0	0	13	14	0	3	0	1	18	56	85	0	0	17	15	0	1	6	0	0	52	51	0	4	12	15	0	0	62	57	2	1	13	12	0	0	0	4	0	0	0	6	34	21	85	91	4	3	101	96	0	0	1	2	0	0	45	36	0	0	2	9	0	0	5	1	9	0	25	0	0	58	12	0	68	46	10	2	30	1	1	0	4	0	28	23	0	0	0	3	28	10	30	1	18	4	17
4300	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prolixibacteraceae;family;Maribellus;genus;	Maribellus	genus	0	0	0	0	0	0	1	0	0	0	65	15	0	0	0	0	0	0	0	0	0	82	68	0	0	0	0	0	0	0	7	11	57	61	0	0	1	0	1	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	104	89	0	0	0	0	0	0	0	0	0	0	15	19	0	0	0	0	39	0	0	0	0	0	0	0	0	0	37	0	1	0	1	0	0	6	42	49	0	0	0	0	108	2	0	0	105	16	0
3705	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prolixibacteraceae;family;Roseimarinus;genus;	Roseimarinus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prevotellaceae;family;	Prevotellaceae	family	67	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	13	6	0	0	1	2	0	0	36	40	0	0	1	0	0	1	10	0	0	0	3	4	0	0	521	0	6	7	15	73	0	0	104	11	0	0	67	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	45	0	70	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
451	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prevotellaceae;family;Prevotella;genus;	Prevotella	genus	67	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	13	6	0	0	1	2	0	0	36	40	0	0	0	0	0	1	10	0	0	0	3	4	0	0	484	0	6	5	15	73	0	0	104	11	0	0	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	70	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
-449	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prevotellaceae;family;unclassified_Prevotellaceae;;	unclassified_Prevotellaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	37	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2903	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prevotellaceae;family;Alloprevotella;genus;	Alloprevotella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
450	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Prevotellaceae;family;Paraprevotella;genus;	Paraprevotella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
425	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Bacteroidaceae;family;	Bacteroidaceae	family	30	16	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	2	0	1	0	1	0	0	0	0	5	0	1	0	0	0	0	0	182	242	1	1	1	29	0	0	0	1	0	1	35	2	1	1	0	0	0	22	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
430	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Bacteroidaceae;family;Bacteroides;genus;	Bacteroides	genus	30	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	2	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	182	242	1	1	1	29	0	0	0	1	0	1	35	2	1	1	0	0	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Bacteroidaceae;family;Phocaeicola;genus;	Phocaeicola	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3694	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Muribaculaceae;family;	Muribaculaceae	family	1	1	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	26	7	0	3	0	18	0	0	2	1	2	0	0	2	0	0	0	0	0	3	0	0	2	0	0	2	0	0	18	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3695	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Muribaculaceae;family;Muribaculum;genus;	Muribaculum	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3696	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Muribaculaceae;family;Duncaniella;genus;	Duncaniella	genus	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	25	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3695	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Muribaculaceae;family;unclassified_Muribaculaceae;;	unclassified_Muribaculaceae		0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	6	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3697	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Muribaculaceae;family;Paramuribaculum;genus;	Paramuribaculum	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-425	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;unclassified_Bacteroidales;;	unclassified_Bacteroidales		5	1	1	2	0	77	34	43	2	0	3	2	0	1	0	0	0	63	60	0	0	1	2	0	0	11	0	0	77	95	0	1	5	2	0	1	34	18	5	2	1	2	0	46	1	8	0	0	16	19	26	32	21	28	8	8	19	13	2	1	9	10	1	12	30	31	3	0	0	2	0	0	5	4	1	0	27	0	0	2	69	0	64	35	2	0	20	1	1	0	0	0	2	1	0	0	4	17	4	5	37	12	0	1	49
432	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Marinilabiliaceae;family;	Marinilabiliaceae	family	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	5	0	0	0	0	3	5	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	14	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Marinilabiliaceae;family;Marinilabilia;genus;	Marinilabilia	genus	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	5	0	0	0	0	3	5	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	14	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-433	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Marinilabiliaceae;family;unclassified_Marinilabiliaceae;;	unclassified_Marinilabiliaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3709	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Lentimicrobiaceae;family;	Lentimicrobiaceae	family	0	0	0	0	0	0	1	0	0	24	142	82	0	4	10	51	0	0	0	0	0	144	121	0	12	15	0	0	1	1	27	0	262	229	0	1	1	1	4	1	65	65	64	0	0	0	0	1	3	14	0	0	6	7	13	11	105	120	0	0	0	2	0	0	1	6	0	0	39	38	0	0	4	0	31	0	0	0	18	0	0	0	5	1	29	0	0	0	33	0	1	20	143	167	0	0	18	3	220	18	2	30	191	1	0
3710	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Lentimicrobiaceae;family;Lentimicrobium;genus;	Lentimicrobium	genus	0	0	0	0	0	0	1	0	0	24	142	82	0	4	10	51	0	0	0	0	0	144	121	0	12	15	0	0	1	1	27	0	262	229	0	1	1	1	4	1	65	65	64	0	0	0	0	1	3	14	0	0	6	7	13	11	105	120	0	0	0	2	0	0	1	6	0	0	39	38	0	0	4	0	31	0	0	0	18	0	0	0	5	1	29	0	0	0	33	0	1	20	143	167	0	0	18	3	220	18	2	30	191	1	0
436	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Porphyromonadaceae;family;	Porphyromonadaceae	family	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	168	187	0	0	0	0	0	0	6	76	0	83	102	0	0	0	0	1	7	19	18	0	0	1	0	0	0	1	1	0	0	1	4	20	88	138	121	1	0	0	0	315	0	0	2	6	0	6	13	0	0	0	1	0	19	1	0	0	0	8	0	26	0	0	0	51	63	0	63	10	7	26	0	0	0	1	1	0	0	0	2	0	0	3	18	0	0	6
3142	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Porphyromonadaceae;family;Macellibacteroides;genus;	Macellibacteroides	genus	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	167	187	0	0	0	0	0	0	6	76	0	82	102	0	0	0	0	1	0	19	18	0	0	1	0	0	0	0	1	0	0	1	1	20	88	138	121	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	51	63	0	0	10	0	7	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	6
-437	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Porphyromonadaceae;family;unclassified_Porphyromonadaceae;;	unclassified_Porphyromonadaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	2	0	0	0	17	0	0	0
443	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Porphyromonadaceae;family;Parabacteroides;genus;	Parabacteroides	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
445	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Porphyromonadaceae;family;Porphyromonas;genus;	Porphyromonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	2	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3699	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Paludibacteraceae;family;	Paludibacteraceae	family	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0
442	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Paludibacteraceae;family;Paludibacter;genus;	Paludibacter	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0
4471	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Williamwhitmaniaceae;family;	Williamwhitmaniaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3059	Root;rootrank;Bacteria;domain;Bacteroidetes;phylum;Bacteroidia;class;Bacteroidales;order;Williamwhitmaniaceae;family;Acetobacteroides;genus;	Acetobacteroides	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
