protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
genus,Methyloligella,2,Hyphomicrobiaceae,1,36.54,2.67,18.32,20.36,11.71,26.66,6.05,15.79,11.89,31.09,7.37,8.04,16.4,9.74,20.01,17.1,16.02,21.71,4.11,7.6
genus,Thiovulum,1,Thiovulaceae,1,28.25,3.5,33.75,47.75,27.25,35.5,8,50.75,50.75,55.5,11.5,33.25,13.25,15.25,22.75,43.25,26,30,2.5,15
genus,Arenitalea,1,Flavobacteriaceae,1,22.07,2.82,20.49,22.67,18.21,22.31,6.28,28.36,27.22,31.88,7.26,22.87,11.68,11.25,11.17,22.7,20.51,21.89,3.69,14.05
genus,Hazenella,3,Thermoactinomycetaceae,1,19.29,2.37,14.57,20.08,11.96,19.16,7.2,21.74,18.1,28.27,7.86,11.15,11.25,13.66,13.34,17.29,15.74,19.87,3.48,10.08
genus,Endobacter,1,Acetobacteraceae,1,44.14,2.77,17.67,14.68,9.85,28.16,7.12,13.87,5.6,33.48,6.65,6.31,17.96,9.12,24.67,16,16.47,22.26,4.44,6.04
genus,Luteivirga,1,,1,27,8,18,21,20,23,9,11,11,30,5,12,15,9,25,23,20,19,1,7
genus,Aureivirga,2,Flavobacteriaceae,1,17.12,2.63,18.13,25.47,19.15,19.12,5.64,29.03,29.2,30.07,6.72,22.63,10.18,10.47,9.77,21.62,18.39,19.18,3.29,14.28
genus,Mesotoga,12,Kosmotogaceae,1,21.13,2.53,17.21,24.31,15.8,23.36,4.7,24.11,18.57,31.88,8.3,12.03,11.88,7.16,17.24,23.51,15.63,23.79,3.33,10.89
genus,Vallitalea,3,Vallitaleaceae,1,19.24,3.82,20.93,24.31,14.54,21.67,6.83,31.74,26.45,30.77,9.97,19.31,10.6,10.44,11.97,20.37,18.35,22.12,3.22,16
genus,Desulfatitalea,2,Desulfobacteraceae,1,35.36,5.12,25.14,28.09,18,29.28,10.9,26.15,22.51,41.72,10.61,16.32,18.68,15.42,27.95,19.78,20.3,26.67,4.93,11.61
genus,Gloeomargarita,1,Gloeomargaritaceae,1,25.95,2.96,13.12,16.45,10.23,22.83,6.14,15.74,9.23,34.43,5.79,9.71,16.28,18.49,17.58,14.32,17.07,21.84,5.37,8.48
genus,Ferriphaselus,2,Gallionellaceae,1,34.67,3.03,16.56,18.87,11.48,23.94,7.65,16.31,12.92,34.67,8.13,9.9,14.13,13.38,19.43,18.3,15.95,23.26,4.08,8.1
genus,Klementvirus,1,Siphoviridae,1,28.72,3,14.21,15.06,7.87,22.85,5.4,11.36,13.32,23.13,6.49,10.81,10.23,12.11,15.94,18.57,16.89,18.98,4.66,8.79
genus,Oceanicella,2,Rhodobacteraceae,1,51.4,2.88,18.45,20.94,11.47,30.78,6.42,14.25,7.19,35.23,8.34,6.48,20.01,8.56,28.31,14.84,15.29,23.15,4.78,6.28
genus,Niveibacterium,3,Rhodocyclaceae,1,44.8,3.28,18.7,18.84,12.25,27.74,7.41,15.47,10.68,36.4,7.59,8.84,17.43,11.89,24.65,18.08,17.27,25.39,4.96,7.74
genus,Aliifodinibius,5,Balneolaceae,1,23.55,2.23,20.84,25.52,15.11,24.28,7.03,23.37,19.55,31.56,8.15,16.24,13.61,13.69,16.39,22.68,18.69,21.5,4.36,12.62
genus,Derbicusvirus,4,Myoviridae,1,24.13,2.52,19.18,18.44,12.25,19.37,5.93,16.7,16.09,26.78,8.29,14.81,12.97,10.76,16.54,17.53,19.43,21.23,3.99,11.61
genus,Sunshinevirus,1,Sunviridae,1,30.17,14.17,41.83,56,31.5,41.83,14.5,74.83,58,85.17,20.17,41.83,34.83,29,43.83,70.17,46.5,41.5,6.67,25.33
genus,Dyotaupapillomavirus,1,Papillomaviridae,1,24,6.43,20.14,22.57,14,22,9,16.14,16.57,30.43,6.29,12,21.71,14,26.43,24.43,24,20.57,3.86,10
genus,Mischivirus,4,Picornaviridae,1,60.77,14.85,47.04,44.69,47.31,54.21,17.9,38.69,45,70.83,20.17,40.81,55.12,30.4,31.83,62.67,59.87,52.67,11.31,30.65
genus,Treisiotapapillomavirus,1,Papillomaviridae,1,29.6,9.4,25.6,27.6,18.4,26.6,8.8,22.4,24.2,35,9,15.6,27.6,18.8,25.6,32.6,30.2,25.8,5.8,16.2
genus,Wenyingzhuangia,4,Flavobacteriaceae,1,22.26,2.74,19.74,23.5,18.51,23.16,6.75,29.25,30.68,33.29,7.52,24.12,12.11,12.45,11.15,23.36,22.08,23.26,4.04,15.54
genus,Rubrivirga,2,Rubricoccaceae,1,48.18,1.91,24.49,21.16,11.91,33.09,6.5,11.27,5.34,36.42,5.71,6.64,21.01,9.51,27.82,17.76,21.37,31.91,4.82,8.46
genus,Snodgrassella,18,Neisseriaceae,1,28.11,3.42,15.99,16.44,12.06,20.88,7.33,21.38,15.78,32.24,7.66,15.1,12.3,16.12,14.67,18.69,16.71,19.79,4.1,10.2
genus,Gilliamella,39,Orbaceae,1,23.12,3.54,17.13,17.41,13.67,19.66,6.49,26.33,20.57,32.49,7.52,17.4,11.69,14.42,12.4,20.3,16.99,19.61,3.59,11.36
genus,Mangrovimonas,7,Flavobacteriaceae,1,22.41,2.77,20.01,23.21,18.06,22.54,6.64,26.17,25.41,32.53,7.9,21.13,12.24,12.4,11.35,22.45,20.82,22.3,3.73,14.56
genus,Ciceribacter,5,Rhizobiaceae,1,37.32,2.57,18,18.84,12.17,26.48,6.21,17.06,10.97,31.15,8.07,8.42,15.25,9.04,21.45,17.67,16.85,23.66,3.95,7.23
genus,Salinirussus,1,Halobacteriaceae,1,33.59,1.99,22.81,25.63,9.19,27.51,5.62,8.6,4.56,26.35,4.91,5.83,14.34,6.95,20.2,14.01,17.93,28.15,3.19,7.7
genus,Thermogladius,1,Desulfurococcaceae,1,22.21,2.04,13.23,20.46,10.3,22.35,4.38,15.95,15.7,32.49,5.74,7.96,13.44,5.14,19.36,18.65,13.86,31.4,3.28,12.43
genus,Silviavirus,4,Herelleviridae,1,8.33,1.54,14.21,15.77,7.85,11.07,3.39,15.71,20.52,17.62,4.74,14.89,5.41,7.26,7.57,13.71,13.53,13.37,1.76,11.24
genus,Litorilinea,1,Caldilineaceae,1,40.31,2.94,18.4,22.12,12.85,29.62,8.36,17.54,7.36,41.24,7.64,9.42,22.67,16.25,26,16.74,19.51,27.97,6.71,10.53
genus,Wifcevirus,4,Myoviridae,1,17.91,1.97,12.41,13.93,8.43,15.29,3.35,13.14,13.33,15.28,5.82,10.46,7.6,7.81,10.17,12.98,12.06,14.58,2.64,7.33
genus,Viunavirus,6,Myoviridae,1,15.71,2.67,15.08,15.39,10.08,15.99,4.47,14.87,14.97,18.63,6.81,12.1,9.14,9.01,11.64,14.99,14.21,16.83,3.29,9.25
genus,Picardvirus,2,Siphoviridae,1,34.14,1.47,14.48,12.59,3.6,17.9,4.74,7.61,4.19,18.21,3.78,3.83,15.3,8.07,20.6,9.64,15.82,15.21,4.11,4.24
genus,Agatevirus,4,Herelleviridae,1,13.12,1.44,13.01,16.64,8.07,11.97,3.99,12.56,14.76,16.72,5.21,10.56,6.19,7.53,9.39,13.14,12.07,14.05,1.98,8.62
genus,Shapirovirus,4,Siphoviridae,1,22.93,1.83,12.61,12.24,7.12,15.85,4.21,8.81,8.55,16.21,4.32,5.5,10.26,6.15,13.5,9.62,11.43,13.32,3.38,5.82
genus,Myunavirus,1,Demerecviridae,1,16.32,2.13,11.76,13.91,7.77,13.64,3.65,13.48,12.77,17.8,4.77,10.09,7.31,7.03,9.16,15.06,14.03,14.07,2.34,8.21
genus,Efquatrovirus,14,Siphoviridae,1,10.97,1.23,11.7,15.62,7.97,12.34,2.97,13.05,17.01,15.9,5.65,12.36,5.53,7.16,6.75,10.27,11.99,12.92,2.43,7.92
genus,Jatrophihabitans,2,Jatrophihabitantaceae,1,46.17,2.44,20.54,16.44,9.36,30.46,7.01,12.39,6.29,33.64,5.39,6.74,18.9,9.73,25.34,19.33,21.66,30.38,4.63,6.7
genus,Puniceibacterium,5,Rhodobacteraceae,1,40.1,3.2,19.04,16.49,12.22,27.65,6.57,17.38,9.13,30.84,8.54,7.53,16.32,10.05,20.38,17.12,18.67,22.75,4.36,6.91
genus,Pienvirus,1,Autographiviridae,1,24.9,2.64,16.6,16.32,9.62,19.86,5,11.82,16.1,21.36,8.82,11.7,10.68,11.34,14.92,14.74,14.88,17.56,4.28,8.92
genus,Haartmanvirus,1,Demerecviridae,1,16.08,2.1,12.44,13.58,8.02,12.82,3.49,12.96,13.67,15.99,5.42,10.1,6.81,7.01,8.57,12.88,11.81,13.17,2.37,7.65
genus,Tegunavirus,2,Myoviridae,1,12.62,2.22,12.27,13.14,8.43,11.14,3.6,15.03,14.73,15.21,5.23,11.31,6.46,6.57,7.9,13.48,11.66,12.17,2.62,8.28
genus,Pokrovskaiavirus,2,Autographiviridae,1,22.75,2.74,15.22,14.81,8.36,17.4,4.81,11.73,15.01,19.41,7.4,10.22,8.99,9.88,12.73,14.25,13.4,16.2,3.19,8.59
genus,Nitrolancea,1,Sphaerobacteraceae,1,29.41,2.05,14.81,16.21,9.15,22.65,5.84,14.83,6.36,28.32,5.54,6.82,15.61,9.77,21.07,14.83,15.06,20.86,4.17,6.77
genus,Phimunavirus,12,Autographiviridae,1,23.5,2.87,14.9,12.63,7.27,18.42,4.77,11.05,11.26,20.95,6.41,10.86,9.48,11.62,13.32,15.84,15.77,18.15,3.32,9.54
genus,Colossusvirus,2,Siphoviridae,1,19.92,1.73,11.99,11.48,7.04,15.08,4.13,9.06,8.24,14.76,4.55,6,9.51,6.28,12.24,9.86,10.94,12.34,3.07,5.91
genus,Phicbkvirus,1,Siphoviridae,1,22.27,1.84,13.11,12.01,7.36,16.33,4.18,9.06,9.09,15.95,4.65,5.79,10.09,6.32,13.04,10.16,12.03,13.53,3.33,5.91
genus,Rosadnavirus,1,Caulimoviridae,1,16.12,3.62,16.5,27.75,15.12,12.62,7,26.12,30.75,32.88,6.38,19.12,16,17.88,14.25,28.75,15,15.62,4.5,10.5
genus,Actinocrispum,1,Pseudonocardiaceae,1,42.98,2.79,21.39,16.84,10,29.98,7.78,12.44,7.13,35.06,6.43,7.45,19.94,10.47,26.17,17.72,21.92,30.89,5.38,7.15
genus,Sinirhodobacter,4,Rhodobacteraceae,1,43.91,2.76,17.44,18.55,11.44,28.8,6.31,15.56,8.85,33.39,8.31,7,17.62,9.07,23.27,15.02,17.12,23.2,4.52,6.56
genus,Nguyenibacter,1,Acetobacteraceae,1,34.94,2.53,15.95,12.47,9.93,24.45,6.65,13.62,5.72,28.26,7.12,6.86,15.42,8.8,21.59,14.39,15.01,20.26,3.91,6.66
genus,Axomammavirus,1,Autographiviridae,1,25.81,2.58,17.08,18.33,10.17,22.02,6.06,13.67,16.21,21.15,9.6,12.04,10.02,11.1,15.38,17.02,15.79,19.06,3.69,8.56
genus,Vannielia,1,Rhodobacteraceae,1,41,2.76,16.8,19.98,11.26,28.3,6.2,14.58,9.07,31.49,8.35,7.28,16.48,8.94,21.09,15.1,16.55,22.65,4.48,6.58
genus,Lambdatorquevirus,2,Anelloviridae,1,7.29,4.75,11.33,13.04,8.79,14.5,6.5,11.83,12.08,18,4.38,8.5,15.96,10.54,19.04,18.88,13.67,8.38,7.62,9.12
genus,Bombilactobacillus,4,Lactobacillaceae,1,24.59,1.95,16.15,14.6,13.26,19.37,7.12,23.66,18.93,33.22,7.3,16.47,12.06,21.09,11.86,18.47,18.95,20.7,3.44,11.55
genus,Capulavirus,4,Geminiviridae,1,10.85,3.58,10.54,9.9,8.93,10.66,4.83,12.67,10.45,15,3.8,11.77,13.12,10.95,14.76,17.2,14.07,10.82,4.43,9.35
genus,Phaeovibrio,1,Rhodospirillaceae,1,41.18,3.48,20.56,20.54,12.59,31.93,6.59,15.12,9.59,36.81,8.11,8.63,20.44,9.32,27.13,20.62,19.82,26.97,4.32,7.27
genus,Paadamvirus,1,Autographiviridae,1,25.02,1.5,13.88,14.52,9.5,17.23,4.75,12.27,13.71,19.3,5.8,8.96,10.46,9.18,14.32,14.95,14.46,15.84,3.57,6.45
genus,Cuernavacavirus,3,Autographiviridae,1,23.45,2.04,14.7,13.14,7.75,18.05,5.13,12.67,13.47,17.9,7.24,10.14,9.23,10.65,13.83,13.75,13.77,15.21,3.97,8.45
genus,Kleczkowskavirus,2,Myoviridae,1,21.6,2.27,12.2,12.14,7.55,15.5,3.77,11.66,10.91,16.25,5.25,8.06,9.33,7.6,11.74,11.66,12.57,13.63,3.3,5.98
genus,Vieuvirus,3,Siphoviridae,1,15.77,2,11.26,14.06,7.62,12.36,3.47,11.79,14.95,16.64,4.61,10.29,6.65,8.92,8.72,11.89,11.05,12.14,2.33,7.04
genus,Quasibacillus,1,Bacillaceae,1,24,2.2,14.47,24.32,13.02,21.02,6.46,20.84,19.16,29.22,8.28,11.01,11.49,11.6,13.75,17.76,15.63,21.38,3.16,10.06
genus,Limnipivirus,3,Picornaviridae,1,76.89,15,68.39,58.39,53.39,60.72,20.61,55.83,49.78,94.28,29.22,42.39,43.06,34.17,54.06,72.44,65.56,83.17,13.17,35.33
genus,Altibacter,2,Flavobacteriaceae,1,23.07,2.54,18.95,22.91,17.2,22.57,6.12,24.95,23.05,31.28,7.55,18.71,12.07,11.36,12.85,21.52,20.41,21.77,3.51,13.35
genus,Reptarenavirus,6,Arenaviridae,1,31.62,17.88,46.04,56.75,36.62,41.88,16.42,54.25,58.71,89.88,23.67,39.54,32.71,21.46,38.75,66.58,43.67,46.62,8.08,21.54
genus,Pustulibacterium,1,Flavobacteriaceae,1,23.21,2.66,19.53,24.02,17.88,21.91,6.42,25.75,25.4,31.3,7.93,20.41,11.79,12.72,11.07,22.16,21.62,22.07,3.89,15.29
genus,Douglaswolinvirus,1,Siphoviridae,1,11.17,1.46,12.79,11.61,7.13,12.33,3.15,12.36,14.84,15.02,5.01,11.83,4.57,5.99,6.09,13.59,10.9,11.72,2.16,8.57
genus,Siccationidurans,3,Hymenobacteraceae,1,38.91,2.49,16.86,17.56,14.13,27.5,7.21,14.72,13.48,38.46,6.38,13.35,18.93,16.01,20.77,19.54,22.63,25.06,4.44,12.15
genus,Cribrihabitans,1,Rhodobacteraceae,1,39.65,2.83,19.92,18.81,11.49,27.85,6.55,15.4,8.77,32,8.47,7.48,16.62,9.88,23.25,15.42,16.36,22.71,4.51,6.8
genus,Robertkochia,3,Flavobacteriaceae,1,24.35,2.55,20.49,24.86,17.41,24.43,6.77,24.79,22.94,33.31,8.66,18.56,13.37,11.71,14.88,21.64,19.67,22.44,4.12,14.43
genus,Phapecoctavirus,12,Myoviridae,1,11.44,2.44,10.56,12.6,7.4,10.98,3.14,10.31,11.21,13.23,4.67,8.95,5.82,5.17,6.73,9.81,10.01,11.62,2.64,7.45
genus,Herbevirus,3,Peribunyaviridae,1,37,25.44,76.33,64.33,67.22,49.78,15.67,99.22,103.89,115.33,32.67,77.11,32.44,38.89,38.56,90.11,68.11,61.33,8.22,59
genus,Ichthyenterobacterium,1,Flavobacteriaceae,1,20.46,2.65,19.16,21.06,17.78,20.29,5.96,27.77,26.94,30.99,6.84,22.74,10.69,11.13,10.5,21.92,20.36,20.52,3.24,13.87
genus,Wocania,1,Flavobacteriaceae,1,21.34,2.73,20.06,22.14,18.43,22.12,6.37,29.27,29.21,32.18,7.23,24.11,11.57,11.15,11.23,23.25,20.81,21.24,3.82,14.6
genus,Lunatimonas,2,Cyclobacteriaceae,1,26.25,2.61,20.08,24.48,18.85,27.39,7.56,24,20.76,36.77,8.83,17.05,15.79,13.72,18.38,23.53,18.8,24.45,5.06,13.81
genus,Kafunavirus,3,Podoviridae,1,22.06,2.66,15.95,17.15,9.16,17.21,4.33,12.86,16.37,22.3,6.77,11.99,9.07,10.48,11.69,16.15,15.95,17.74,3.32,10.2
genus,Pacificimonas,1,Sphingosinicellaceae,1,42.11,2.43,20.67,21.22,11.87,29.42,6.08,15.78,9.1,32.66,7.79,7.98,17.08,9.98,24.62,17.85,16.94,23,4.3,7.44
genus,Gayadomonas,1,Alteromonadaceae,1,30.99,3.52,20.06,20.9,15.19,22.81,7.78,22.48,20.48,36.59,7.79,16.93,13.84,19.17,15.28,23.28,18.35,22.81,4.74,12.17
genus,Gemyduguivirus,1,Genomoviridae,1,17.5,3.75,18.25,11,13.75,19.25,3.5,10.75,10,14,6.75,13,12,5.5,18.5,17.25,17.75,12.75,6.75,9.25
genus,Gemykibivirus,19,Genomoviridae,1,19.2,4.08,18.22,12.57,14.05,23.41,7.15,11.19,9.91,18.03,5.22,10.73,13.26,7.82,25.25,20.18,16.51,16.22,6.86,11.11
genus,Dyorhopapillomavirus,2,Papillomaviridae,1,23.5,8.29,19.43,21.43,12.79,24.5,7.5,10.07,14.5,32.86,5.14,9.57,26,15.36,24.71,25.86,20.57,23.14,6.14,12.64
genus,Pseudorhodoplanes,1,,1,36.63,2.54,17.23,16.19,11.85,25.12,6.24,17.36,11.95,29.82,7.79,8.71,16.17,9.74,21.13,16.78,16.48,22.78,4.04,7.17
genus,Vicosavirus,2,Podoviridae,1,17.75,2.07,12.3,13,7.64,16.98,3.86,9.75,12.02,16.43,5.62,9.53,9.06,8.78,10.68,10.75,11.34,14.43,3.22,6.48
genus,Hydrobacter,1,Chitinophagaceae,1,27.17,3.17,23.67,20,23.33,30.33,7.67,26,29.17,35.67,11.83,20.83,15.5,12.5,20.33,26.83,20.67,25.83,6.67,17.5
genus,Jedunavirus,3,Myoviridae,1,17.3,2.93,12.69,11.48,6.97,15.28,3.84,11.87,11.15,15.01,5.45,9.85,8.21,8.01,10.73,12.58,14.04,14.96,3.17,7.4
genus,Camvirus,9,Siphoviridae,1,21.23,1.37,12.42,13.2,5.88,16.51,3.75,8.47,9.04,16.14,4.3,5.9,9.77,6.25,12.23,11.59,12.96,14.04,3.72,5.56
genus,Metasolibacillus,1,Planococcaceae,1,24.77,2.12,14.38,22.63,13.61,19.43,6.33,24.69,18.77,29.97,8.43,13.12,10.26,13.57,11.97,16.68,17.58,21.14,2.75,10.88
genus,Kappatorquevirus,2,Anelloviridae,1,15.58,5.71,18,15.88,11.58,20.96,7.33,11.62,19.21,23.58,5.21,11.12,17.96,11.54,29.62,17.88,17.96,8.17,8.92,10.92
genus,Aurivirus,1,Malacoherpesviridae,1,28.14,9.52,29.14,39.62,21.04,24.46,9.85,27.65,37.76,40.71,15.06,24.58,22.34,16.26,26.75,34.25,29.24,34.11,3.97,16.74
genus,Compostibacillus,1,Bacillaceae,1,20.28,1.89,14.53,23.34,13.19,19.48,6.05,23.85,20.4,27.51,8.05,12.2,10.66,10.57,12.38,15.76,14.91,19.72,2.86,10.48
genus,Mariniradius,1,Cyclobacteriaceae,1,24.92,2.36,18.67,23.24,19.05,25.61,6.63,24.28,22.94,34.18,8.64,16.87,14.57,13.06,15.5,21.95,17.79,22.83,4.7,12.64
genus,Calderihabitans,1,Thermoanaerobacteraceae,1,24.25,3.28,13.28,22.88,11.22,23.01,5.27,20.04,17.36,31.12,6.99,9.92,12.92,10.05,17.98,14.44,14.26,23.96,3.16,9.49
genus,Desulfamplus,1,Desulfobacteraceae,1,24.17,4.3,20.56,24,16,23.35,7.14,27.54,23.76,32.15,9.97,16.77,13.68,11.02,15.44,24.61,18.48,21.2,3.58,11.05
genus,Verticiella,1,Alcaligenaceae,1,45.58,3.12,17.88,17.83,10.89,29.18,7.65,14.1,7.49,35.59,7.98,7.67,18.64,12.39,25.78,16.72,16.55,26.03,4.63,7.84
genus,Flagellimonas,9,Flavobacteriaceae,1,21.71,2.52,19.83,23.09,18.04,23.53,6.31,25.53,25.24,32.3,7.64,20.09,12.17,11.68,12.58,22.38,19.37,21.72,3.9,13.4
genus,Aquaticitalea,1,Flavobacteriaceae,1,20.51,2.51,19.43,21.42,17.87,20.53,5.76,27.86,27.05,30.92,7.08,22.75,10.88,11.25,10.53,22.53,20.38,21.06,3.35,14.15
genus,Porphyrobacter,10,Erythrobacteraceae,1,44.18,2.6,18.7,18.63,11.69,28.86,6.14,16.01,9.42,31.77,7.83,8.17,17.3,10.01,22.68,16.02,16.82,22.46,4.6,6.77
genus,Pseudohongiella,3,,1,34,3.2,20.52,20.36,12.85,25.63,7.35,19.04,10.88,36.22,8.96,12.46,15.38,15.99,20.96,22.44,18.19,24.31,4.58,9.32
genus,Bacterioplanes,1,Oceanospirillaceae,1,33.47,3.32,19.7,19.33,11.68,23.29,8.36,16.48,11.16,36.62,8.24,11.2,14.31,20.43,19.25,20.73,16.25,22.59,5.19,9.21
genus,Imhoffiella,1,Chromatiaceae,1,36.59,3.31,20.85,22.49,11.52,27.7,7.44,16.95,9.01,38.56,7.94,7.96,17.66,11.81,27.53,19.23,16.28,23.26,4.7,7.96
genus,Pelagibaca,1,Rhodobacteraceae,1,40.24,2.77,18.61,19.99,11.4,27.96,6.35,15.32,8.9,32.53,8.53,7.34,16.61,9.59,22.28,16.2,16.7,22.47,4.38,6.99
genus,Profundibacterium,1,Rhodobacteraceae,1,41.61,2.7,18.72,19.33,10.72,29.3,6.42,15.75,7.84,31.44,8.37,7.02,16.78,9.32,24.16,15.91,15.93,21.27,4.16,6.38
genus,Mangrovibacterium,3,Prolixibacteraceae,1,27.15,3.41,21.92,24.79,18.55,26.13,6.79,25.71,24.12,35.54,9.11,19.57,14.36,14.41,15.57,24.52,20.6,24.73,5,15.67
genus,Tidunavirus,2,Myoviridae,1,21.58,2.94,23.28,25.94,14.54,22.84,7.86,20.4,20.84,31.7,9.99,18.27,14.53,12.15,17.65,21.22,24.35,25.37,4.15,14.22
genus,Garicola,1,Micrococcaceae,1,40.76,1.83,19.61,21.69,9.96,27.62,7.87,14.23,7.25,32.69,7.01,7.02,16.95,13.29,22.34,20.13,19.63,26.8,4.63,6.71
genus,Tamaricihabitans,1,Pseudonocardiaceae,1,43.3,2.61,19.03,19.68,9.32,29.66,6.96,12.44,6.16,34.7,5.91,6.62,18.35,10.32,25.26,17.33,19.2,27.69,4.85,6.77
genus,Candidatus Endolissoclinum,1,Rhodospirillaceae,1,31.75,4.42,18.99,19.21,13.71,24.98,7.37,29.82,18.47,36.2,9.05,16.78,14.47,10.88,20.93,24.28,18.63,25,3.92,9.57
genus,Yokohamavirus,2,Myoviridae,1,18.66,2.85,12.37,10.42,6.54,14.91,3.61,10.01,9.38,13.89,5.67,8.62,8.26,6.69,11.71,11.46,12.59,14.59,3.13,6.39
genus,Cronosvirus,2,Autographiviridae,1,27.75,2.78,16.82,17.19,9.5,20.69,5.06,12.59,16.29,21.89,8.2,11.48,10.52,12.57,15.11,13.49,14.91,17.98,3.91,9.61
genus,Zavarzinia,2,Acetobacteraceae,1,45.4,2.56,19.22,17.38,11.82,30.8,6.31,15.86,9.16,34.46,7.11,7.4,17.79,8.85,24.17,15.02,16.81,24.53,4.18,6.98
genus,Nafulsella,1,Cesiribacteraceae,1,25.68,2.51,16.69,26.31,16.44,23.64,6.63,21.77,21.26,34.84,7.67,15.53,13.69,14.06,15.68,21.23,16.9,21.93,4.05,13.4
genus,Aurantibacter,2,Flavobacteriaceae,1,22.85,2.63,20.18,22.99,18.55,22.57,6.23,27.64,27,32.96,7.33,22.92,11.8,11.81,11.35,23.22,21.21,21.81,3.7,14.19
genus,Glaciihabitans,3,Microbacteriaceae,1,41.46,1.53,18.91,17.44,10.76,28.2,5.86,15.95,7.39,33.02,5.5,7.55,16.82,8.93,20.94,20.91,20.84,28.56,4.6,6.62
genus,Frischella,2,Orbaceae,1,23.32,3.57,17.66,18.27,14.14,19.63,7.17,28.28,20.88,34.11,7.66,18.35,12.05,15.94,13.22,20.43,17.47,19.38,3.73,12.29
genus,Brevirhabdus,1,Rhodobacteraceae,1,39.78,2.62,18.71,19.31,10.86,28.27,6.26,14.87,8.65,31.98,8.26,7.38,16.78,9.36,23.86,15.64,16.33,22.32,4.12,6.46
genus,Allosediminivita,1,Rhodobacteraceae,1,39.08,2.71,18.96,20.33,11.37,28.15,6.41,15.1,8.24,32.1,8.59,7.19,16.67,9.59,22.65,16.24,17.17,23.02,4.49,6.76
genus,Galbitalea,2,Microbacteriaceae,1,38.28,3.79,15.82,18.52,10.99,26.42,6.31,14.2,11.42,32.27,8.74,5.94,15.09,8.78,19.61,16.41,16.76,24.33,3.84,5.18
genus,Diaminobutyricibacter,1,Microbacteriaceae,1,41.4,1.59,19.09,16.92,10.61,28.11,6.29,15.52,6.98,31.94,5.55,7.44,17.08,9.09,22.03,19.34,19.96,28.1,4.84,6.78
genus,Rosavirus,4,Picornaviridae,1,205,53.5,138.25,110.25,119.5,160.25,51.5,100.75,104.5,205.75,48,100,183.25,102.75,116.5,187.25,158,205,45.5,82.75
genus,Taibaiella,6,Chitinophagaceae,1,28.53,3.46,18.13,18.49,16.02,24.78,6.8,23.37,20.9,32.58,8.44,18.62,14.22,14.05,14.59,21.8,21.73,21.87,4.13,14.61
genus,Arurhavirus,2,Rhabdoviridae,1,22.43,9.43,29.64,36.36,24,31.43,12.29,45.36,40.43,55.86,15.07,32.86,26.5,19.71,26.21,42.57,29.93,26.43,10.43,20
genus,Asteriusvirus,2,Myoviridae,1,8.79,2.39,11.82,12.21,8.18,10.08,3.36,13.46,12.58,14.12,5.17,11.4,5.63,6.35,6.61,12.75,11.52,11.94,1.94,9.56
genus,Andromedavirus,8,Siphoviridae,1,12.09,1.84,12.3,15.49,8.77,13.13,4.27,13.09,15.85,15.59,5.39,9.69,6.31,7.1,8.74,12.24,11.33,12.25,2.15,7.65
genus,Candidatus Hepatobacter,1,,1,27.56,4.2,16.45,17.33,14.68,22.13,10.99,14.94,17.57,35.03,8.57,8.37,16.73,13.49,17.4,20.89,18.11,22.04,4.37,8.44
genus,Keratinibaculum,1,Tissierellaceae,1,15.69,2.71,17.96,24.96,12.75,19.91,4.31,33.01,28.04,27.94,7.96,18.02,9.35,6.95,11.28,16.4,14.17,18.78,2,13.23
genus,Phutvirus,1,Autographiviridae,1,25.56,2.52,15.86,16.16,8.88,20.88,5.16,12.24,13.9,20.36,7.18,9.82,9.92,10.44,14.84,14.28,14.5,17.7,3.5,7.62
genus,Spelaeicoccus,1,Brevibacteriaceae,1,41.91,2.21,21.48,16.98,10.55,30.47,7.17,15.53,9.04,31.93,6.87,7.49,17.46,8.73,23.53,20.22,20.02,28.29,4.7,7.09
genus,Gorillibacterium,2,Paenibacillaceae,1,27.33,2.58,16.87,21.8,13.3,24.12,6.38,20.47,17.22,32.98,8.57,11.73,13.24,11.17,17.12,20.37,17.61,22.32,3.97,11.19
genus,Acidithrix,2,Acidimicrobiaceae,1,27.91,2.47,16.08,17.23,11.4,23.42,5.76,19.92,12.14,30.22,6.19,10.53,13.31,8.99,17.85,24.44,16.54,22.17,3.39,7.78
genus,Shanbavirus,2,Picornaviridae,1,180.5,28.5,124,104.5,118.5,157,54,115,88,196,57.5,108.5,147,83,106.5,170.5,168,168,39.5,71
genus,Tepidibacillus,3,Bacillaceae,1,18.81,1.53,14.44,21.76,12.78,20.05,6.21,26.06,21.65,29,8.04,12.91,10.81,12.49,12.01,16.06,15.31,20.15,2.88,10.53
genus,Nampongvirus,1,Myoviridae,1,28.88,2.06,14.94,11.18,7.71,19.22,4.04,10.53,8.45,17.47,5.51,7.71,10.53,7.41,18.24,12.35,13.86,17.24,4.08,5.51
genus,Stopavirus,1,Autographiviridae,1,17.8,2.18,15.96,16.49,11.27,17.51,4.31,19.11,23.18,22.09,5.84,18.33,8.04,10.89,10.36,20.84,20.76,15.82,2.89,10.02
