Protein_ID,"Phylostratum (ps)",Tax_ID,"Phylostratum name"
AQZ92905.1,1,131567,"root : Cellular_organisms"
AQZ92906.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ92907.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92908.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92909.1,1,131567,"root : Cellular_organisms"
AQZ92910.1,1,131567,"root : Cellular_organisms"
AQZ92911.1,1,131567,"root : Cellular_organisms"
AQZ92912.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92913.1,1,131567,"root : Cellular_organisms"
AQZ92914.1,1,131567,"root : Cellular_organisms"
AQZ92915.1,1,131567,"root : Cellular_organisms"
AQZ92916.1,1,131567,"root : Cellular_organisms"
AQZ92917.1,1,131567,"root : Cellular_organisms"
AQZ92918.1,1,131567,"root : Cellular_organisms"
AQZ92919.1,1,131567,"root : Cellular_organisms"
AQZ92920.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92921.1,1,131567,"root : Cellular_organisms"
AQZ92922.1,1,131567,"root : Cellular_organisms"
AQZ92923.1,1,131567,"root : Cellular_organisms"
AQZ92924.1,1,131567,"root : Cellular_organisms"
AQZ92925.1,2,2,"Cellular_organisms : Bacteria"
AQZ92926.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92927.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92928.1,1,131567,"root : Cellular_organisms"
AQZ92929.1,2,2,"Cellular_organisms : Bacteria"
AQZ92930.1,1,131567,"root : Cellular_organisms"
AQZ92931.1,1,131567,"root : Cellular_organisms"
AQZ92932.1,2,2,"Cellular_organisms : Bacteria"
AQZ92933.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ92934.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92935.1,1,131567,"root : Cellular_organisms"
AQZ92936.1,1,131567,"root : Cellular_organisms"
AQZ92937.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92938.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92939.1,1,131567,"root : Cellular_organisms"
AQZ92940.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92941.1,11,4000033,"Bacillus_subtilis_subsp_subtilis_8 : Bacillus_subtilis_subsp_subtilis_10"
AQZ92942.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92943.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92944.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92945.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92946.1,1,131567,"root : Cellular_organisms"
AQZ92947.1,2,2,"Cellular_organisms : Bacteria"
AQZ92948.1,2,2,"Cellular_organisms : Bacteria"
AQZ92949.1,1,131567,"root : Cellular_organisms"
AQZ92950.1,1,131567,"root : Cellular_organisms"
AQZ92951.1,1,131567,"root : Cellular_organisms"
AQZ92952.1,1,131567,"root : Cellular_organisms"
AQZ92953.1,2,2,"Cellular_organisms : Bacteria"
AQZ92954.1,1,131567,"root : Cellular_organisms"
AQZ92955.1,1,131567,"root : Cellular_organisms"
AQZ92956.1,1,131567,"root : Cellular_organisms"
AQZ92957.1,2,2,"Cellular_organisms : Bacteria"
AQZ92958.1,1,131567,"root : Cellular_organisms"
AQZ92959.1,2,2,"Cellular_organisms : Bacteria"
AQZ92960.1,1,131567,"root : Cellular_organisms"
AQZ92961.1,1,131567,"root : Cellular_organisms"
AQZ92962.1,1,131567,"root : Cellular_organisms"
AQZ92963.1,1,131567,"root : Cellular_organisms"
AQZ92964.1,1,131567,"root : Cellular_organisms"
AQZ92965.1,1,131567,"root : Cellular_organisms"
AQZ92966.1,1,131567,"root : Cellular_organisms"
AQZ92967.1,1,131567,"root : Cellular_organisms"
AQZ92968.1,1,131567,"root : Cellular_organisms"
AQZ92969.1,1,131567,"root : Cellular_organisms"
AQZ92970.1,2,2,"Cellular_organisms : Bacteria"
AQZ92971.1,1,131567,"root : Cellular_organisms"
AQZ92972.1,1,131567,"root : Cellular_organisms"
AQZ92973.1,1,131567,"root : Cellular_organisms"
AQZ92974.1,1,131567,"root : Cellular_organisms"
AQZ92975.1,1,131567,"root : Cellular_organisms"
AQZ92976.1,1,131567,"root : Cellular_organisms"
AQZ92977.1,2,2,"Cellular_organisms : Bacteria"
AQZ92978.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92979.1,1,131567,"root : Cellular_organisms"
AQZ92980.1,1,131567,"root : Cellular_organisms"
AQZ92981.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92982.1,1,131567,"root : Cellular_organisms"
AQZ92983.1,1,131567,"root : Cellular_organisms"
AQZ92984.1,1,131567,"root : Cellular_organisms"
AQZ92985.1,1,131567,"root : Cellular_organisms"
AQZ92986.1,2,2,"Cellular_organisms : Bacteria"
AQZ92987.1,1,131567,"root : Cellular_organisms"
AQZ92988.1,2,2,"Cellular_organisms : Bacteria"
AQZ92989.1,2,2,"Cellular_organisms : Bacteria"
AQZ92990.1,1,131567,"root : Cellular_organisms"
AQZ92991.1,1,131567,"root : Cellular_organisms"
AQZ92992.1,1,131567,"root : Cellular_organisms"
AQZ92993.1,1,131567,"root : Cellular_organisms"
AQZ92994.1,1,131567,"root : Cellular_organisms"
AQZ92995.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92996.1,2,2,"Cellular_organisms : Bacteria"
AQZ92997.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92998.1,2,2,"Cellular_organisms : Bacteria"
AQZ92999.1,1,131567,"root : Cellular_organisms"
AQZ93000.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93001.1,1,131567,"root : Cellular_organisms"
AQZ93002.1,1,131567,"root : Cellular_organisms"
AQZ93003.1,1,131567,"root : Cellular_organisms"
AQZ93004.1,1,131567,"root : Cellular_organisms"
AQZ93005.1,1,131567,"root : Cellular_organisms"
AQZ93006.1,2,2,"Cellular_organisms : Bacteria"
AQZ93007.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93008.1,1,131567,"root : Cellular_organisms"
AQZ93009.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93010.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ93011.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ93012.1,2,2,"Cellular_organisms : Bacteria"
AQZ93013.1,1,131567,"root : Cellular_organisms"
AQZ93014.1,1,131567,"root : Cellular_organisms"
AQZ93015.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93016.1,1,131567,"root : Cellular_organisms"
AQZ93017.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93018.1,2,2,"Cellular_organisms : Bacteria"
AQZ93019.1,1,131567,"root : Cellular_organisms"
AQZ93020.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93021.1,1,131567,"root : Cellular_organisms"
AQZ93022.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93023.1,1,131567,"root : Cellular_organisms"
AQZ93024.1,1,131567,"root : Cellular_organisms"
AQZ93025.1,1,131567,"root : Cellular_organisms"
AQZ93026.1,2,2,"Cellular_organisms : Bacteria"
AQZ93027.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93028.1,1,131567,"root : Cellular_organisms"
AQZ93029.1,2,2,"Cellular_organisms : Bacteria"
AQZ93030.1,2,2,"Cellular_organisms : Bacteria"
AQZ93031.1,1,131567,"root : Cellular_organisms"
AQZ93032.1,1,131567,"root : Cellular_organisms"
AQZ93033.1,1,131567,"root : Cellular_organisms"
AQZ93034.1,1,131567,"root : Cellular_organisms"
AQZ93035.1,1,131567,"root : Cellular_organisms"
AQZ93036.1,1,131567,"root : Cellular_organisms"
AQZ93037.1,1,131567,"root : Cellular_organisms"
AQZ93038.1,2,2,"Cellular_organisms : Bacteria"
AQZ93039.1,1,131567,"root : Cellular_organisms"
AQZ93040.1,1,131567,"root : Cellular_organisms"
AQZ93041.1,11,4000023,"Bacillus_subtilis_node : Bacillus_subtilis_subsp_subtilis"
AQZ93042.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93043.1,1,131567,"root : Cellular_organisms"
AQZ93044.1,1,131567,"root : Cellular_organisms"
AQZ93045.1,1,131567,"root : Cellular_organisms"
AQZ93046.1,2,2,"Cellular_organisms : Bacteria"
AQZ93047.1,2,2,"Cellular_organisms : Bacteria"
AQZ93048.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93049.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93050.1,1,131567,"root : Cellular_organisms"
AQZ93051.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93052.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93053.1,2,2,"Cellular_organisms : Bacteria"
AQZ93054.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93055.1,2,2,"Cellular_organisms : Bacteria"
AQZ93056.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93057.1,1,131567,"root : Cellular_organisms"
AQZ93058.1,2,2,"Cellular_organisms : Bacteria"
AQZ93059.1,2,2,"Cellular_organisms : Bacteria"
AQZ93060.1,1,131567,"root : Cellular_organisms"
AQZ93061.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ93062.1,1,131567,"root : Cellular_organisms"
AQZ93063.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93064.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93065.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93066.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ93067.1,1,131567,"root : Cellular_organisms"
AQZ93068.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93069.1,2,2,"Cellular_organisms : Bacteria"
AQZ93070.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ93071.1,11,4000033,"Bacillus_subtilis_subsp_subtilis_8 : Bacillus_subtilis_subsp_subtilis_10"
AQZ93072.1,2,2,"Cellular_organisms : Bacteria"
AQZ93073.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93074.1,1,131567,"root : Cellular_organisms"
AQZ93075.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93076.1,2,2,"Cellular_organisms : Bacteria"
AQZ93077.1,1,131567,"root : Cellular_organisms"
AQZ93078.1,1,131567,"root : Cellular_organisms"
AQZ93079.1,1,131567,"root : Cellular_organisms"
AQZ93080.1,1,131567,"root : Cellular_organisms"
AQZ93081.1,1,131567,"root : Cellular_organisms"
AQZ93082.1,1,131567,"root : Cellular_organisms"
AQZ93083.1,2,2,"Cellular_organisms : Bacteria"
AQZ93084.1,1,131567,"root : Cellular_organisms"
AQZ93085.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93086.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93087.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93088.1,1,131567,"root : Cellular_organisms"
AQZ93089.1,1,131567,"root : Cellular_organisms"
AQZ93090.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93091.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93092.1,2,2,"Cellular_organisms : Bacteria"
AQZ93093.1,1,131567,"root : Cellular_organisms"
AQZ93094.1,1,131567,"root : Cellular_organisms"
AQZ93095.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ93096.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93098.1,1,131567,"root : Cellular_organisms"
AQZ93099.1,1,131567,"root : Cellular_organisms"
AQZ93100.1,1,131567,"root : Cellular_organisms"
AQZ93101.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93102.1,1,131567,"root : Cellular_organisms"
AQZ93103.1,1,131567,"root : Cellular_organisms"
AQZ93104.1,1,131567,"root : Cellular_organisms"
AQZ93105.1,1,131567,"root : Cellular_organisms"
AQZ93106.1,2,2,"Cellular_organisms : Bacteria"
AQZ93107.1,1,131567,"root : Cellular_organisms"
AQZ93108.1,1,131567,"root : Cellular_organisms"
AQZ93109.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93110.1,1,131567,"root : Cellular_organisms"
AQZ93111.1,1,131567,"root : Cellular_organisms"
AQZ93112.1,1,131567,"root : Cellular_organisms"
AQZ93113.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93114.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93115.1,1,131567,"root : Cellular_organisms"
AQZ93116.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93117.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ93118.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93119.1,1,131567,"root : Cellular_organisms"
AQZ93120.1,1,131567,"root : Cellular_organisms"
AQZ93121.1,1,131567,"root : Cellular_organisms"
AQZ93122.1,1,131567,"root : Cellular_organisms"
AQZ93123.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93124.1,1,131567,"root : Cellular_organisms"
AQZ93125.1,2,2,"Cellular_organisms : Bacteria"
AQZ93126.1,1,131567,"root : Cellular_organisms"
AQZ93127.1,2,2,"Cellular_organisms : Bacteria"
AQZ93128.1,1,131567,"root : Cellular_organisms"
AQZ93129.1,1,131567,"root : Cellular_organisms"
AQZ93130.1,1,131567,"root : Cellular_organisms"
AQZ93131.1,1,131567,"root : Cellular_organisms"
AQZ93132.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93133.1,1,131567,"root : Cellular_organisms"
AQZ93134.1,1,131567,"root : Cellular_organisms"
AQZ93135.1,2,2,"Cellular_organisms : Bacteria"
AQZ93136.1,2,2,"Cellular_organisms : Bacteria"
AQZ93137.1,1,131567,"root : Cellular_organisms"
AQZ93138.1,1,131567,"root : Cellular_organisms"
AQZ93139.1,1,131567,"root : Cellular_organisms"
AQZ93140.1,1,131567,"root : Cellular_organisms"
AQZ93141.1,1,131567,"root : Cellular_organisms"
AQZ93142.1,1,131567,"root : Cellular_organisms"
AQZ93143.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93144.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93145.1,1,131567,"root : Cellular_organisms"
AQZ93146.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93147.1,1,131567,"root : Cellular_organisms"
AQZ93148.1,2,2,"Cellular_organisms : Bacteria"
AQZ93149.1,1,131567,"root : Cellular_organisms"
AQZ93150.1,1,131567,"root : Cellular_organisms"
AQZ93151.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93152.1,1,131567,"root : Cellular_organisms"
AQZ93153.1,2,2,"Cellular_organisms : Bacteria"
AQZ93154.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93155.1,2,2,"Cellular_organisms : Bacteria"
AQZ93156.1,2,2,"Cellular_organisms : Bacteria"
AQZ93157.1,2,2,"Cellular_organisms : Bacteria"
AQZ93158.1,2,2,"Cellular_organisms : Bacteria"
AQZ93159.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ93160.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93161.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93162.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93163.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93164.1,2,2,"Cellular_organisms : Bacteria"
AQZ93165.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93166.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ93167.1,1,131567,"root : Cellular_organisms"
AQZ93168.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93169.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93170.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ93171.1,2,2,"Cellular_organisms : Bacteria"
AQZ93172.1,2,2,"Cellular_organisms : Bacteria"
AQZ93173.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93174.1,2,2,"Cellular_organisms : Bacteria"
AQZ93175.1,2,2,"Cellular_organisms : Bacteria"
AQZ93176.1,1,131567,"root : Cellular_organisms"
AQZ93177.1,2,2,"Cellular_organisms : Bacteria"
AQZ93178.1,2,2,"Cellular_organisms : Bacteria"
AQZ93179.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93180.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93181.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93182.1,2,2,"Cellular_organisms : Bacteria"
AQZ93183.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93184.1,1,131567,"root : Cellular_organisms"
AQZ93185.1,2,2,"Cellular_organisms : Bacteria"
AQZ93186.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93187.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93188.1,1,131567,"root : Cellular_organisms"
AQZ93189.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93190.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93191.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93192.1,2,2,"Cellular_organisms : Bacteria"
AQZ93193.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93194.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ93195.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93196.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ93197.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93198.1,1,131567,"root : Cellular_organisms"
AQZ93199.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93200.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93201.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ93202.1,1,131567,"root : Cellular_organisms"
AQZ93203.1,1,131567,"root : Cellular_organisms"
AQZ93204.1,1,131567,"root : Cellular_organisms"
AQZ93205.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93206.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93207.1,2,2,"Cellular_organisms : Bacteria"
AQZ93208.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93209.1,2,2,"Cellular_organisms : Bacteria"
AQZ93210.1,2,2,"Cellular_organisms : Bacteria"
AQZ93211.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93212.1,1,131567,"root : Cellular_organisms"
AQZ93213.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ93214.1,1,131567,"root : Cellular_organisms"
AQZ93215.1,2,2,"Cellular_organisms : Bacteria"
AQZ93216.1,2,2,"Cellular_organisms : Bacteria"
AQZ93217.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93218.1,1,131567,"root : Cellular_organisms"
AQZ93219.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93220.1,1,131567,"root : Cellular_organisms"
AQZ93221.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93222.1,1,131567,"root : Cellular_organisms"
AQZ93223.1,2,2,"Cellular_organisms : Bacteria"
AQZ93224.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93225.1,1,131567,"root : Cellular_organisms"
AQZ93226.1,1,131567,"root : Cellular_organisms"
AQZ93227.1,2,2,"Cellular_organisms : Bacteria"
AQZ93228.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ93229.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93230.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93231.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93232.1,1,131567,"root : Cellular_organisms"
AQZ93233.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ93234.1,2,2,"Cellular_organisms : Bacteria"
AQZ93235.1,1,131567,"root : Cellular_organisms"
AQZ93236.1,1,131567,"root : Cellular_organisms"
AQZ93237.1,1,131567,"root : Cellular_organisms"
AQZ93238.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93239.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93240.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ93241.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
AQZ93242.1,1,131567,"root : Cellular_organisms"
AQZ93243.1,2,2,"Cellular_organisms : Bacteria"
AQZ93244.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ93245.1,2,2,"Cellular_organisms : Bacteria"
AQZ93246.1,12,535026,"Bacillus_subtilis_subsp_subtilis_str_NCIB_3610_node : Bacillus_subtilis_subsp_subtilis_str_ncib_3610"
