protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
AQZ92058.1,FOK+21,NA,NA,1,1,0,4,5,1,0,0,4,7,7,2,3,0,2,2,3,2,1,0,2
AQZ92059.1,FOK+21,NA,NA,1,12,0,6,5,5,5,2,12,3,9,3,4,6,6,16,9,5,6,2,6
AQZ92060.1,FOK+21,NA,NA,1,17,7,20,40,19,15,8,35,29,55,11,17,11,21,21,30,16,14,3,20
AQZ92061.1,FOK+21,NA,NA,1,40,3,33,45,24,29,14,35,33,44,12,20,12,15,25,26,23,27,5,25
AQZ92062.1,FOK+21,NA,NA,1,16,4,11,15,7,14,10,10,12,16,3,8,6,6,6,6,10,13,1,9
AQZ92063.1,FOK+21,NA,NA,1,6,0,7,9,3,7,4,9,8,17,4,5,5,8,7,11,4,9,0,9
AQZ92064.1,FOK+21,NA,NA,1,6,0,2,11,0,2,3,7,6,8,3,3,3,2,6,3,9,4,2,2
AQZ92065.1,FOK+21,NA,NA,1,8,0,6,1,6,7,1,6,4,2,2,4,3,2,0,8,6,6,0,1
AQZ92066.1,FOK+21,NA,NA,1,27,2,8,6,30,22,5,46,17,57,8,12,19,15,9,21,19,32,3,11
AQZ92067.1,FOK+21,NA,NA,1,10,6,11,7,9,8,4,3,7,11,2,3,3,4,8,8,7,9,0,9
AQZ92068.1,FOK+21,NA,NA,1,1,1,5,2,1,4,2,9,3,5,2,2,4,5,7,6,5,11,0,3
AQZ92069.1,FOK+21,NA,NA,1,22,1,14,12,1,8,11,14,18,18,2,3,7,8,8,5,6,7,2,9
AQZ92070.1,FOK+21,NA,NA,1,17,1,11,19,11,17,7,16,17,27,6,9,6,11,11,23,17,9,1,7
AQZ92071.1,FOK+21,NA,NA,1,68,0,86,92,31,58,6,78,82,102,22,78,29,68,24,86,69,58,6,33
AQZ92072.1,FOK+21,NA,NA,1,69,4,85,131,77,83,42,115,94,147,40,56,65,82,75,105,76,83,13,53
AQZ92073.1,FOK+21,NA,NA,1,41,0,30,56,18,12,7,27,49,41,3,19,12,29,11,27,20,21,4,24
AQZ92074.1,FOK+21,NA,NA,1,2,2,8,3,2,5,3,8,6,6,2,3,3,2,4,6,2,7,2,3
AQZ92075.1,FOK+21,NA,NA,1,8,0,8,8,2,4,0,5,4,10,5,5,2,11,5,8,4,5,1,2
AQZ92076.1,FOK+21,NA,NA,1,22,2,27,29,17,13,12,33,37,46,10,21,10,26,22,29,25,23,4,14
AQZ92077.1,FOK+21,NA,NA,1,49,1,17,26,5,38,8,25,21,33,9,15,19,12,11,12,24,41,1,11
AQZ92078.1,FOK+21,NA,NA,1,14,3,21,14,11,16,6,12,11,13,10,15,11,11,8,12,13,11,4,9
AQZ92079.1,FOK+21,NA,NA,1,3,1,4,6,2,5,2,2,2,5,2,5,4,3,2,5,3,7,3,3
AQZ92080.1,FOK+21,NA,NA,1,227,16,154,178,83,159,54,130,73,294,54,72,161,94,146,136,103,144,26,74
AQZ92081.1,FOK+21,NA,NA,1,29,5,23,23,11,14,3,17,14,31,10,13,17,20,15,12,22,20,5,8
AQZ92082.1,FOK+21,NA,NA,1,55,6,34,40,25,39,12,24,28,52,10,10,31,15,36,32,23,41,6,20
AQZ92083.1,FOK+21,NA,NA,1,43,5,20,37,10,26,15,15,14,41,7,6,26,18,25,29,22,30,4,5
AQZ92084.1,FOK+21,NA,NA,1,18,1,11,23,16,23,11,19,14,22,7,11,22,10,20,19,19,14,2,7
AQZ92085.1,FOK+21,NA,NA,1,10,2,12,13,11,16,9,4,9,16,4,10,13,8,10,8,12,13,9,9
AQZ92086.1,FOK+21,NA,NA,1,33,1,2,1,16,17,3,21,8,21,10,4,9,5,7,13,9,9,4,7
AQZ92087.1,FOK+21,NA,NA,1,48,4,16,10,19,46,5,46,16,61,18,10,19,9,7,28,24,46,2,8
AQZ92088.1,FOK+21,NA,NA,1,54,5,27,44,15,47,9,22,31,41,17,14,16,25,12,29,37,39,3,13
AQZ92089.1,FOK+21,NA,NA,1,17,0,5,8,13,10,4,11,10,20,4,4,5,5,4,12,10,14,1,1
AQZ92090.1,FOK+21,NA,NA,1,14,1,12,15,8,17,3,8,22,24,4,7,7,9,7,10,21,16,3,10
AQZ92091.1,FOK+21,NA,NA,1,8,1,1,2,9,7,1,15,3,16,6,2,3,2,4,11,0,11,1,3
AQZ92092.1,FOK+21,NA,NA,1,3,4,1,1,3,6,2,1,3,2,1,0,2,2,1,8,6,0,0,1
AQZ92093.1,FOK+21,NA,NA,1,27,2,17,31,15,27,7,26,26,28,6,16,12,12,11,16,14,26,2,11
AQZ92094.1,FOK+21,NA,NA,1,6,0,1,2,1,1,0,7,4,3,3,3,1,3,1,1,2,5,1,1
AQZ92095.1,FOK+21,NA,NA,1,26,4,17,26,14,31,10,30,27,18,9,14,10,9,11,20,16,22,2,10
AQZ92096.1,FOK+21,NA,NA,1,12,1,9,22,8,9,6,11,19,16,8,14,9,11,4,9,10,12,5,12
AQZ92097.1,FOK+21,NA,NA,1,11,1,7,20,11,8,4,13,17,14,8,12,1,10,3,12,7,5,2,6
AQZ92098.1,FOK+21,NA,NA,1,17,6,10,29,11,29,7,17,12,20,10,17,12,9,8,15,18,29,2,6
AQZ92099.1,FOK+21,NA,NA,1,53,2,6,15,29,44,3,39,19,57,8,11,11,8,8,32,17,30,4,8
AQZ92100.1,FOK+21,NA,NA,1,5,4,2,11,4,5,1,4,1,8,5,6,4,1,1,4,3,6,0,3
AQZ92101.1,FOK+21,NA,NA,1,24,3,24,20,8,28,14,27,18,38,5,16,19,17,19,20,11,27,4,13
AQZ92102.1,FOK+21,NA,NA,1,7,2,6,15,2,4,3,4,10,7,6,7,8,2,3,2,3,8,1,8
AQZ92103.2,FOK+21,NA,NA,1,5,5,6,13,5,9,0,4,5,11,4,5,3,4,5,4,7,12,0,4
AQZ92104.1,FOK+21,NA,NA,1,38,2,48,46,21,59,20,40,37,50,14,18,32,27,31,52,41,36,13,32
AQZ92105.1,FOK+21,NA,NA,1,34,2,19,25,8,23,8,16,20,32,11,7,18,5,8,19,13,30,3,8
AQZ92106.1,FOK+21,NA,NA,1,25,2,30,34,13,35,10,29,33,37,14,13,14,15,13,30,23,50,1,12
AQZ92107.1,FOK+21,NA,NA,1,18,3,14,30,24,16,13,15,18,31,9,7,16,24,19,26,14,13,6,23
AQZ92108.1,FOK+21,NA,NA,1,14,2,10,17,6,9,4,12,11,17,4,7,3,6,9,11,8,11,0,5
AQZ92109.1,FOK+21,NA,NA,1,18,2,16,19,9,23,4,21,12,16,10,10,9,8,10,13,26,21,1,8
AQZ92110.1,FOK+21,NA,NA,1,7,1,14,12,7,9,3,12,10,19,4,1,3,8,7,7,7,6,1,6
AQZ92111.1,FOK+21,NA,NA,1,13,2,12,15,3,12,6,9,11,12,7,19,7,16,14,16,15,14,0,7
AQZ92112.1,FOK+21,NA,NA,1,26,7,17,25,7,13,9,17,24,26,11,14,13,10,22,11,20,17,2,7
AQZ92113.1,FOK+21,NA,NA,1,18,1,23,18,14,36,10,24,21,24,6,12,19,7,17,20,12,14,8,22
AQZ92114.1,FOK+21,NA,NA,1,9,0,11,13,11,19,3,22,21,16,11,18,14,9,7,23,17,24,1,5
AQZ92115.1,FOK+21,NA,NA,1,11,1,5,6,2,9,1,6,7,12,7,4,4,2,4,2,6,10,0,2
AQZ92116.1,FOK+21,NA,NA,1,37,3,28,48,15,29,19,28,30,52,9,17,16,13,15,21,23,39,7,13
AQZ92117.1,FOK+21,NA,NA,1,19,1,4,2,20,33,3,32,12,32,14,5,9,7,4,26,14,24,3,9
AQZ92118.1,FOK+21,NA,NA,1,4,3,4,13,7,5,7,7,4,4,2,4,3,8,5,14,7,6,3,5
AQZ92119.1,FOK+21,NA,NA,1,50,10,26,36,17,38,13,28,25,31,13,6,19,12,19,30,24,33,4,12
AQZ92120.1,FOK+21,NA,NA,1,35,7,28,40,28,21,19,39,37,65,14,23,17,28,23,41,26,25,2,13
AQZ92121.1,FOK+21,NA,NA,1,49,5,6,14,27,46,4,42,20,63,10,13,20,9,11,24,33,42,0,11
AQZ92122.1,FOK+21,NA,NA,1,50,2,8,10,27,48,4,40,13,60,16,12,17,10,7,30,23,39,2,12
AQZ92123.1,FOK+21,NA,NA,1,31,3,29,43,26,27,13,26,26,41,12,16,17,24,33,35,43,26,3,20
AQZ92124.1,FOK+21,NA,NA,1,9,1,7,6,5,10,4,5,6,13,5,5,6,3,4,5,6,8,0,6
AQZ92126.1,FOK+21,NA,NA,1,14,10,7,14,7,21,2,11,9,14,7,4,6,8,11,7,12,5,1,3
AQZ92127.1,FOK+21,NA,NA,1,76,8,40,58,23,80,20,53,44,60,20,18,38,20,39,35,39,50,4,20
AQZ92128.1,FOK+21,NA,NA,1,37,3,13,17,8,22,6,19,14,33,7,6,12,7,19,19,12,13,5,5
AQZ92129.1,FOK+21,NA,NA,1,21,2,11,12,7,19,6,7,11,25,5,3,11,7,11,21,5,14,2,5
AQZ92130.1,FOK+21,NA,NA,1,26,4,17,19,17,24,16,22,14,31,7,10,16,16,17,22,19,22,3,8
AQZ92131.1,FOK+21,NA,NA,1,43,8,20,37,12,37,9,30,16,35,14,10,18,8,31,16,24,33,5,10
AQZ92132.1,FOK+21,NA,NA,1,33,6,21,34,13,38,11,22,20,37,15,9,13,18,23,30,24,27,4,14
AQZ92133.1,FOK+21,NA,NA,1,23,1,26,17,5,25,9,9,15,24,5,20,17,5,14,22,15,13,9,14
AQZ92134.1,FOK+21,NA,NA,1,26,1,21,31,15,25,14,23,24,36,16,14,12,16,21,18,16,30,0,8
AQZ92135.1,FOK+21,NA,NA,1,27,6,20,16,12,30,7,15,10,26,4,10,6,12,15,18,13,21,0,16
AQZ92136.1,FOK+21,NA,NA,1,21,3,10,11,24,17,4,29,11,37,9,7,15,8,10,26,15,19,10,14
AQZ92137.1,FOK+21,NA,NA,1,21,1,9,12,27,16,2,23,14,37,10,9,12,14,4,18,18,29,4,12
AQZ92138.1,FOK+21,NA,NA,1,30,1,27,32,23,22,8,21,43,26,17,12,18,23,9,32,25,29,7,17
AQZ92139.1,FOK+21,NA,NA,1,36,3,15,26,15,18,9,20,21,29,7,13,10,16,11,23,14,20,3,19
AQZ92140.1,FOK+21,NA,NA,1,3,1,10,9,8,4,7,17,13,3,3,6,7,5,7,3,5,8,0,5
AQZ92141.1,FOK+21,NA,NA,1,52,2,23,18,11,39,8,19,20,34,6,9,16,14,18,20,22,26,4,11
AQZ92142.1,FOK+21,NA,NA,1,6,0,5,5,0,2,1,0,2,0,1,6,0,6,3,4,1,6,0,0
AQZ92143.1,FOK+21,NA,NA,1,6,1,3,12,2,1,3,11,4,4,5,9,3,5,4,7,7,3,0,1
AQZ92144.1,FOK+21,NA,NA,1,6,1,9,12,8,8,1,9,13,9,5,3,6,7,2,3,11,10,1,3
AQZ92145.1,FOK+21,NA,NA,1,5,0,5,7,2,5,1,8,9,16,1,6,1,1,7,5,6,3,1,3
AQZ92146.1,FOK+21,NA,NA,1,28,5,20,51,17,32,10,35,35,27,19,23,17,13,17,34,25,30,7,20
AQZ92147.1,FOK+21,NA,NA,1,11,3,14,9,4,12,1,11,13,10,10,8,3,4,5,12,6,7,1,3
AQZ92148.1,FOK+21,NA,NA,1,40,3,24,31,14,29,16,26,23,33,10,17,14,13,14,16,30,34,4,15
AQZ92149.1,FOK+21,NA,NA,1,33,0,30,35,12,29,13,25,31,39,7,24,14,14,14,28,30,41,3,15
AQZ92150.1,FOK+21,NA,NA,1,18,1,15,30,7,25,5,21,18,24,16,10,6,9,11,13,10,15,1,6
AQZ92151.1,FOK+21,NA,NA,1,2,2,1,4,8,3,1,6,11,10,2,4,1,0,5,1,0,2,0,2
AQZ92152.1,FOK+21,NA,NA,1,3,0,1,7,0,4,1,2,4,3,3,0,0,2,6,3,1,1,0,4
AQZ92153.1,FOK+21,NA,NA,1,12,4,4,12,8,14,3,6,6,9,5,6,1,11,3,6,7,5,0,3
AQZ92154.1,FOK+21,NA,NA,1,30,1,14,25,7,14,4,16,39,28,7,19,10,4,2,10,12,20,0,12
AQZ92155.1,FOK+21,NA,NA,1,23,0,5,8,14,18,0,32,9,30,4,10,7,3,4,13,15,19,2,6
AQZ92156.1,FOK+21,NA,NA,1,16,2,15,29,10,26,7,29,28,32,8,21,8,17,16,22,18,32,1,4
AQZ92157.1,FOK+21,NA,NA,1,6,0,3,10,6,7,3,8,8,20,2,6,3,8,2,8,7,4,1,2
AQZ92158.1,FOK+21,NA,NA,1,6,3,4,8,6,4,4,3,8,13,4,3,4,5,1,9,4,8,0,9
AQZ92159.1,FOK+21,NA,NA,1,11,2,8,15,5,4,5,9,12,17,5,10,2,3,10,7,5,12,0,4
AQZ92160.1,FOK+21,NA,NA,1,3,2,9,6,4,6,1,1,6,4,4,6,0,3,2,5,4,5,1,6
AQZ92161.1,FOK+21,NA,NA,1,8,0,8,23,4,7,2,8,7,6,4,3,7,3,2,10,5,14,2,4
AQZ92162.1,FOK+21,NA,NA,1,5,2,5,17,5,7,3,4,16,14,4,4,4,3,3,6,6,2,3,5
AQZ92163.1,FOK+21,NA,NA,1,63,1,25,61,26,50,9,42,49,50,15,16,15,24,21,36,29,38,1,23
AQZ92164.1,FOK+21,NA,NA,1,50,6,17,29,11,43,6,22,21,31,15,11,18,15,16,19,21,32,0,8
AQZ92165.1,FOK+21,NA,NA,1,72,2,44,65,31,75,16,52,76,78,30,31,26,26,29,41,39,48,8,26
AQZ92166.1,FOK+21,NA,NA,1,5,0,1,1,0,6,2,0,6,0,2,3,2,5,2,6,2,3,0,2
AQZ92167.1,FOK+21,NA,NA,1,34,3,14,22,13,14,7,17,24,34,6,7,6,16,20,16,16,16,1,16
AQZ92168.1,FOK+21,NA,NA,1,3,1,6,1,1,3,7,3,5,9,6,4,3,15,2,4,2,2,1,3
AQZ92169.1,FOK+21,NA,NA,1,4,1,6,8,5,1,2,4,6,7,4,5,4,20,2,10,9,3,1,8
AQZ92170.1,FOK+21,NA,NA,1,17,0,8,15,4,6,3,8,14,19,9,4,3,11,8,10,8,7,0,1
AQZ92171.1,FOK+21,NA,NA,1,43,1,16,12,36,59,3,61,28,64,31,11,20,21,10,42,34,34,6,9
AQZ92172.1,FOK+21,NA,NA,1,4,0,7,13,8,5,4,11,6,9,4,3,3,10,10,10,5,7,2,6
AQZ92173.1,FOK+21,NA,NA,1,24,4,8,26,10,20,6,15,13,38,7,4,14,12,13,27,23,21,1,9
AQZ92174.1,FOK+21,NA,NA,1,6,0,3,11,1,4,4,6,13,13,3,4,3,7,3,2,4,2,3,3
AQZ92175.1,FOK+21,NA,NA,1,22,6,15,22,5,20,7,19,14,34,8,7,12,13,15,13,18,16,3,6
AQZ92176.1,FOK+21,NA,NA,1,12,2,9,15,3,10,6,9,10,14,4,7,1,7,5,10,6,10,0,5
AQZ92177.1,FOK+21,NA,NA,1,41,2,25,47,30,24,12,18,31,47,18,24,12,18,31,34,29,30,9,18
AQZ92178.1,FOK+21,NA,NA,1,11,1,6,9,7,7,1,3,5,10,1,2,2,13,3,8,3,4,1,1
AQZ92179.1,FOK+21,NA,NA,1,25,0,9,16,15,19,8,23,20,27,3,9,12,10,8,30,14,18,3,11
AQZ92180.1,FOK+21,NA,NA,1,12,0,6,17,7,8,6,6,9,16,3,9,2,7,2,11,12,11,3,6
AQZ92181.1,FOK+21,NA,NA,1,29,0,26,32,8,46,4,32,31,34,7,29,15,32,10,41,39,34,1,8
AQZ92182.1,FOK+21,NA,NA,1,8,0,20,18,7,11,5,18,16,27,6,9,11,3,14,12,10,15,3,12
AQZ92183.1,FOK+21,NA,NA,1,20,1,29,41,14,17,9,42,44,51,9,16,14,16,19,31,23,32,7,16
AQZ92184.1,FOK+21,NA,NA,1,0,1,2,4,2,2,1,2,8,4,2,3,2,3,5,3,3,3,1,3
AQZ92185.1,FOK+21,NA,NA,1,16,4,12,27,9,11,5,27,32,38,9,11,10,12,8,24,16,6,0,14
AQZ92186.1,FOK+21,NA,NA,1,50,3,24,35,14,29,11,27,34,42,18,30,19,18,14,26,28,29,4,7
AQZ92187.1,FOK+21,NA,NA,1,3,0,2,7,1,2,1,3,9,5,1,1,1,4,4,6,2,3,0,6
AQZ92188.1,FOK+21,NA,NA,1,30,1,21,32,23,23,4,42,37,59,10,24,25,14,19,35,31,37,1,14
AQZ92189.1,FOK+21,NA,NA,1,15,3,6,13,37,27,2,46,20,52,11,9,14,9,9,20,28,23,5,16
AQZ92190.1,FOK+21,NA,NA,1,11,3,26,26,14,23,9,37,34,29,7,22,10,10,18,31,26,23,5,9
AQZ92191.1,FOK+21,NA,NA,1,20,2,14,21,3,12,6,20,15,25,6,5,6,3,10,14,10,16,0,3
AQZ92192.1,FOK+21,NA,NA,1,24,1,19,29,14,22,6,29,26,42,15,11,8,16,22,28,13,25,4,6
AQZ92193.1,FOK+21,NA,NA,1,13,0,14,9,22,19,3,25,21,26,7,9,9,5,5,20,5,18,2,9
AQZ92194.1,FOK+21,NA,NA,1,25,0,25,9,11,28,6,17,20,24,4,13,6,5,10,38,17,29,0,3
AQZ92195.1,FOK+21,NA,NA,1,33,0,13,29,6,5,4,10,29,17,9,9,1,13,11,10,10,9,0,7
AQZ92196.1,FOK+21,NA,NA,1,13,1,4,4,11,18,1,15,10,9,5,3,4,1,1,9,4,7,2,4
AQZ92197.1,FOK+21,NA,NA,1,52,4,8,14,33,30,5,42,16,45,10,14,15,13,12,27,23,38,5,16
AQZ92198.1,FOK+21,NA,NA,1,16,2,12,19,8,15,3,11,10,22,2,4,3,3,16,15,14,11,0,7
AQZ92199.1,FOK+21,NA,NA,1,34,1,7,4,19,37,9,36,5,59,10,9,15,5,18,28,18,29,4,6
AQZ92200.1,FOK+21,NA,NA,1,30,1,28,24,5,17,4,20,37,19,10,12,12,9,5,20,20,32,3,6
AQZ92201.1,FOK+21,NA,NA,1,31,0,13,20,10,21,2,18,15,19,8,13,7,8,9,18,22,21,2,6
AQZ92202.1,FOK+21,NA,NA,1,20,0,29,43,27,30,13,40,62,62,17,32,14,15,27,42,36,32,13,26
AQZ92203.1,FOK+21,NA,NA,1,20,3,15,18,9,13,3,17,14,19,6,11,11,7,13,16,10,18,1,13
AQZ92204.1,FOK+21,NA,NA,1,2,2,7,10,5,2,1,5,9,7,5,2,2,6,2,4,2,2,1,3
AQZ92205.1,FOK+21,NA,NA,1,4,0,5,8,11,4,1,4,12,11,5,5,6,7,4,5,8,6,0,6
AQZ92206.1,FOK+21,NA,NA,1,24,1,25,34,19,28,14,20,26,28,9,17,23,11,15,23,19,28,7,14
AQZ92207.1,FOK+21,NA,NA,1,14,2,3,4,12,4,4,10,6,25,4,2,3,3,5,10,9,10,2,4
AQZ92208.1,FOK+21,NA,NA,1,33,0,14,31,19,35,6,38,20,40,16,13,18,19,10,33,12,40,1,11
AQZ92209.1,FOK+21,NA,NA,1,16,1,13,15,7,17,5,19,20,27,5,8,10,9,14,13,13,12,0,5
AQZ92210.1,FOK+21,NA,NA,1,23,1,28,40,8,38,7,23,43,25,9,17,12,24,2,27,22,32,3,13
AQZ92211.1,FOK+21,NA,NA,1,19,2,14,19,4,20,8,24,17,32,10,9,11,11,14,12,20,14,2,7
AQZ92212.1,FOK+21,NA,NA,1,41,1,6,7,24,29,3,34,11,56,8,11,14,10,11,17,14,27,6,6
AQZ92213.1,FOK+21,NA,NA,1,27,1,21,17,14,33,3,24,41,21,5,15,11,7,2,15,20,19,5,14
AQZ92214.1,FOK+21,NA,NA,1,2,1,1,1,7,4,1,10,9,11,6,4,1,6,4,9,1,2,0,0
AQZ92215.1,FOK+21,NA,NA,1,47,3,10,10,36,45,5,43,21,54,9,11,14,13,10,38,34,44,9,13
AQZ92216.1,FOK+21,NA,NA,1,3,3,1,4,7,7,1,2,4,10,2,3,1,2,5,1,1,5,2,4
AQZ92217.1,FOK+21,NA,NA,1,4,0,4,4,2,4,0,1,9,3,1,4,1,3,2,2,0,2,0,0
AQZ92218.1,FOK+21,NA,NA,1,13,3,4,1,12,14,6,14,7,18,10,2,6,2,5,14,12,8,1,8
AQZ92219.1,FOK+21,NA,NA,1,31,5,44,34,53,30,19,41,43,68,14,26,22,27,15,44,40,32,3,26
AQZ92220.1,FOK+21,NA,NA,1,26,1,20,19,10,16,4,14,30,19,2,8,6,10,2,24,14,23,1,11
AQZ92221.1,FOK+21,NA,NA,1,29,2,5,4,19,16,3,22,6,23,7,3,12,9,3,17,14,23,7,3
AQZ92222.1,FOK+21,NA,NA,1,16,1,19,28,9,18,8,19,25,29,5,13,9,13,10,11,11,18,6,8
AQZ92223.1,FOK+21,NA,NA,1,18,0,10,6,10,16,2,9,6,10,5,11,5,6,6,10,11,10,4,6
AQZ92224.1,FOK+21,NA,NA,1,58,2,16,49,43,38,13,66,38,91,17,27,21,20,33,33,35,51,7,12
AQZ92225.1,FOK+21,NA,NA,1,36,7,41,48,17,49,15,39,36,51,20,22,21,16,38,27,31,26,7,24
AQZ92226.1,FOK+21,NA,NA,1,51,5,30,64,21,45,14,16,27,67,13,26,31,33,28,41,27,40,7,19
AQZ92227.1,FOK+21,NA,NA,1,53,9,40,74,38,39,26,52,60,70,23,25,21,50,41,42,36,35,7,33
AQZ92228.1,FOK+21,NA,NA,1,24,2,4,6,11,24,2,19,7,31,4,7,5,3,6,10,3,20,7,7
AQZ92229.1,FOK+21,NA,NA,1,8,5,1,5,11,10,1,20,8,16,6,2,7,4,4,8,3,9,3,7
AQZ92230.1,FOK+21,NA,NA,1,13,2,19,17,13,11,2,14,30,14,3,10,10,11,1,13,12,21,3,3
AQZ92231.1,FOK+21,NA,NA,1,84,5,35,44,25,61,8,60,48,59,17,24,18,28,25,40,29,67,4,18
AQZ92232.1,FOK+21,NA,NA,1,106,6,37,59,27,66,9,64,57,77,22,25,27,22,28,39,51,58,8,14
AQZ92233.1,FOK+21,NA,NA,1,7,2,8,6,1,5,2,2,6,3,2,1,0,4,0,5,2,12,0,1
AQZ92234.1,FOK+21,NA,NA,1,8,2,7,8,2,4,7,7,11,8,3,6,0,6,4,6,3,8,0,1
AQZ92235.1,FOK+21,NA,NA,1,25,1,21,33,7,29,11,28,23,29,9,10,13,9,20,20,27,23,3,17
AQZ92236.1,FOK+21,NA,NA,1,23,0,12,18,13,19,7,12,17,10,7,6,10,6,4,14,8,13,2,10
AQZ92237.1,FOK+21,NA,NA,1,80,3,19,27,44,54,16,42,26,77,19,18,27,22,39,35,24,34,8,17
AQZ92238.1,FOK+21,NA,NA,1,6,2,6,2,14,6,4,9,5,24,4,3,4,3,5,12,5,5,8,6
AQZ92239.1,FOK+21,NA,NA,1,6,1,1,4,10,10,3,11,6,17,4,2,2,2,0,13,5,17,2,3
AQZ92240.1,FOK+21,NA,NA,1,14,1,11,18,8,7,3,14,14,24,7,10,4,10,6,8,9,11,2,9
AQZ92241.1,FOK+21,NA,NA,1,26,1,7,27,12,18,4,19,9,24,9,14,10,8,14,19,19,17,1,6
AQZ92242.1,FOK+21,NA,NA,1,6,0,7,12,6,14,5,8,23,17,3,9,4,4,12,7,5,7,0,7
AQZ92243.1,FOK+21,NA,NA,1,43,2,58,75,33,44,19,51,66,55,26,28,35,20,51,42,47,63,3,18
AQZ92244.1,FOK+21,NA,NA,1,11,3,14,25,8,19,9,11,19,20,11,10,12,7,7,11,13,20,4,14
AQZ92245.1,FOK+21,NA,NA,1,9,0,1,1,3,6,2,10,3,16,1,0,0,3,2,6,3,9,0,1
AQZ92246.1,FOK+21,NA,NA,1,14,3,13,9,13,21,18,18,14,29,9,6,12,13,13,15,9,8,3,16
AQZ92247.1,FOK+21,NA,NA,1,2,0,5,4,4,4,1,4,4,10,3,5,3,5,5,4,1,7,0,6
AQZ92248.1,FOK+21,NA,NA,1,15,1,6,17,3,7,2,6,15,17,3,5,4,3,7,7,4,4,1,8
AQZ92249.1,FOK+21,NA,NA,1,15,0,2,12,5,7,3,9,12,11,2,5,6,8,8,15,6,6,1,6
AQZ92250.1,FOK+21,NA,NA,1,7,1,5,12,4,5,0,8,7,14,2,3,6,3,7,9,3,8,3,1
AQZ92251.1,FOK+21,NA,NA,1,39,0,31,53,11,28,15,55,36,49,19,36,1,37,13,48,47,36,2,10
AQZ92252.1,FOK+21,NA,NA,1,32,0,3,6,8,22,4,19,6,29,14,7,6,5,9,11,14,22,2,7
AQZ92253.1,FOK+21,NA,NA,1,22,2,21,19,8,23,5,15,32,33,13,8,11,13,7,17,22,14,3,18
AQZ92254.1,FOK+21,NA,NA,1,18,0,2,8,7,25,3,28,8,31,5,6,11,6,7,7,14,21,1,9
AQZ92255.1,FOK+21,NA,NA,1,18,3,27,30,9,24,5,34,28,41,10,11,17,21,24,15,19,35,2,8
AQZ92256.1,FOK+21,NA,NA,1,8,0,8,24,8,5,3,10,16,18,10,7,6,4,8,10,10,12,3,7
AQZ92257.1,FOK+21,NA,NA,1,2,3,3,11,12,6,2,15,19,14,1,15,9,8,4,12,7,5,3,7
AQZ92258.1,FOK+21,NA,NA,1,14,4,5,13,27,15,5,44,17,41,6,22,9,6,11,22,20,18,7,17
AQZ92259.1,FOK+21,NA,NA,1,19,2,10,10,5,10,2,8,26,22,4,11,4,8,2,20,10,20,1,9
AQZ92260.1,FOK+21,NA,NA,1,9,2,2,6,9,12,2,32,12,36,6,10,6,6,3,15,11,14,3,11
AQZ92261.1,FOK+21,NA,NA,1,4,0,8,2,4,5,4,10,7,9,3,9,2,3,3,7,4,3,1,2
AQZ92262.1,FOK+21,NA,NA,1,25,0,3,6,8,24,2,27,7,31,11,7,6,6,10,11,15,19,2,9
AQZ92263.1,FOK+21,NA,NA,1,16,0,2,8,8,28,1,29,10,28,7,7,10,6,5,7,14,20,2,9
AQZ92264.1,FOK+21,NA,NA,1,17,2,26,30,9,24,4,36,29,37,13,12,17,22,26,16,16,33,2,9
AQZ92265.1,FOK+21,NA,NA,1,9,1,8,22,7,6,4,10,18,20,8,8,4,5,9,12,10,13,3,8
AQZ92266.1,FOK+21,NA,NA,1,26,0,3,7,18,18,10,26,10,22,8,6,6,1,4,16,10,16,0,4
AQZ92267.1,FOK+21,NA,NA,1,12,1,21,17,10,8,7,18,21,18,2,7,3,8,6,8,14,10,1,12
AQZ92268.1,FOK+21,NA,NA,1,20,8,5,6,28,18,7,24,10,26,5,2,10,12,3,16,12,10,0,10
AQZ92269.1,FOK+21,NA,NA,1,42,5,52,37,21,35,5,26,64,45,9,32,18,29,8,58,51,32,8,28
AQZ92270.1,FOK+21,NA,NA,1,9,3,14,14,5,11,3,12,11,21,3,5,2,8,7,5,6,8,1,7
AQZ92271.1,FOK+21,NA,NA,1,41,1,25,39,13,42,6,27,25,38,10,27,13,13,14,22,24,33,2,15
AQZ92272.1,FOK+21,NA,NA,1,41,2,33,39,20,46,16,38,32,42,9,28,22,13,21,24,28,36,2,19
AQZ92273.1,FOK+21,NA,NA,1,34,4,12,27,8,21,5,15,21,16,5,7,8,8,6,17,10,22,2,5
AQZ92274.1,FOK+21,NA,NA,1,48,1,33,33,15,36,6,21,38,36,9,13,14,3,11,16,14,38,1,8
AQZ92275.1,FOK+21,NA,NA,1,39,2,21,23,6,26,6,17,23,27,9,26,10,5,11,21,16,36,2,9
AQZ92276.1,FOK+21,NA,NA,1,29,2,20,28,8,25,4,21,28,38,12,13,10,13,16,20,19,26,1,7
AQZ92277.1,FOK+21,NA,NA,1,37,5,6,19,30,46,3,56,19,52,20,14,15,9,14,35,26,37,9,12
AQZ92278.1,FOK+21,NA,NA,1,30,0,16,26,13,27,9,19,11,31,8,18,18,12,21,24,18,22,5,8
