taxid	lineage	name	rank	mgm4461266	mgm4461267	mgm4461268	mgm4461269	mgm4461270	mgm4461271	mgm4461272	mgm4461273	mgm4461274	mgm4461275	mgm4461276	mgm4461277	mgm4461278	mgm4461279	mgm4461280	mgm4461281	mgm4461282	mgm4461283	mgm4461302	mgm4461303	mgm4461304	mgm4461305	mgm4461306	mgm4461307	mgm4461308	mgm4461309	mgm4461310	mgm4461311	mgm4461312	mgm4461313	mgm4461314	mgm4461315	mgm4461316	mgm4461318	mgm4461319	mgm4461320	mgm4461321	mgm4461322	mgm4461323	mgm4461324	mgm4461325	mgm4461326	mgm4461327	mgm4461328	mgm4461329	mgm4461330	mgm4461331	mgm4461332	mgm4461333	mgm4461334	mgm4461335	mgm4461336	mgm4461337	mgm4461338	mgm4461339	mgm4461340
1781	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Pseudomonadales;order;Pseudomonadaceae;family;Pseudomonas;genus;	Pseudomonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
1763	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Pseudomonadales;order;Moraxellaceae;family;	Moraxellaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1764	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Pseudomonadales;order;Moraxellaceae;family;Acinetobacter;genus;	Acinetobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1507	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Aeromonadales;order;	Aeromonadales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	2	0	0	56	0	1	0	0	39	3	0	0	0	2	0	2
1514	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Aeromonadales;order;Succinivibrionaceae;family;	Succinivibrionaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	2	0	0	56	0	1	0	0	39	3	0	0	0	2	0	0
-1515	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Aeromonadales;order;Succinivibrionaceae;family;unclassified_Succinivibrionaceae;;	unclassified_Succinivibrionaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0
1519	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Aeromonadales;order;Succinivibrionaceae;family;Succinivibrio;genus;	Succinivibrio	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	39	0	0	0	0	0	0	0
1516	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Aeromonadales;order;Succinivibrionaceae;family;Ruminobacter;genus;	Ruminobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
-1508	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Aeromonadales;order;unclassified_Aeromonadales;;	unclassified_Aeromonadales		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3526	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Xanthomonadales;order;	Xanthomonadales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3528	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Xanthomonadales;order;Rhodanobacteraceae;family;	Rhodanobacteraceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1848	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Xanthomonadales;order;Rhodanobacteraceae;family;Rhodanobacter;genus;	Rhodanobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1846	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Xanthomonadales;order;Rhodanobacteraceae;family;Pseudofulvimonas;genus;	Pseudofulvimonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1520	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Alteromonadales;order;	Alteromonadales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1521	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Alteromonadales;order;Alteromonadaceae;family;	Alteromonadaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1531	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Alteromonadales;order;Alteromonadaceae;family;Marinobacter;genus;	Marinobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1502	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;unclassified_Gammaproteobacteria;;	unclassified_Gammaproteobacteria		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2684	Root;rootrank;Bacteria;domain;Cyanobacteria/Chloroplast;phylum;	Cyanobacteria/Chloroplast	phylum	0	2	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2713	Root;rootrank;Bacteria;domain;Cyanobacteria/Chloroplast;phylum;Chloroplast;class;	Chloroplast	class	0	2	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714	Root;rootrank;Bacteria;domain;Cyanobacteria/Chloroplast;phylum;Chloroplast;class;Chloroplast;family;	Chloroplast	family	0	2	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2721	Root;rootrank;Bacteria;domain;Cyanobacteria/Chloroplast;phylum;Chloroplast;class;Chloroplast;family;Streptophyta;genus;	Streptophyta	genus	0	2	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2	Root;rootrank;Bacteria;domain;unclassified_Bacteria;;	unclassified_Bacteria		0	70	27	21	16	537	2	97	5	12	86	76	16	3	113	36	106	26	549	29	346	250	178	26	1	3	235	2	70	276	177	268	158	99	81	267	254	20	373	466	149	1	4	143	176	190	0	295	182	297	0	48	21	113	296	296
2164	Root;rootrank;Bacteria;domain;Verrucomicrobia;phylum;	Verrucomicrobia	phylum	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	4	0	0	0	2	8	0	0
2183	Root;rootrank;Bacteria;domain;Verrucomicrobia;phylum;Verrucomicrobiae;class;	Verrucomicrobiae	class	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	4	0	0	0	2	8	0	0
2184	Root;rootrank;Bacteria;domain;Verrucomicrobia;phylum;Verrucomicrobiae;class;Verrucomicrobiales;order;	Verrucomicrobiales	order	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	4	0	0	0	2	8	0	0
3768	Root;rootrank;Bacteria;domain;Verrucomicrobia;phylum;Verrucomicrobiae;class;Verrucomicrobiales;order;Akkermansiaceae;family;	Akkermansiaceae	family	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	4	0	0	0	2	8	0	0
2188	Root;rootrank;Bacteria;domain;Verrucomicrobia;phylum;Verrucomicrobiae;class;Verrucomicrobiales;order;Akkermansiaceae;family;Akkermansia;genus;	Akkermansia	genus	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	4	0	0	0	2	8	0	0
779	Root;rootrank;Bacteria;domain;Elusimicrobia;phylum;	Elusimicrobia	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2770	Root;rootrank;Bacteria;domain;Elusimicrobia;phylum;Endomicrobia;class;	Endomicrobia	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4177	Root;rootrank;Bacteria;domain;Elusimicrobia;phylum;Endomicrobia;class;Endomicrobiales;order;	Endomicrobiales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4178	Root;rootrank;Bacteria;domain;Elusimicrobia;phylum;Endomicrobia;class;Endomicrobiales;order;Endomicrobiaceae;family;	Endomicrobiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2771	Root;rootrank;Bacteria;domain;Elusimicrobia;phylum;Endomicrobia;class;Endomicrobiales;order;Endomicrobiaceae;family;Endomicrobium;genus;	Endomicrobium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1906	Root;rootrank;Bacteria;domain;Synergistetes;phylum;	Synergistetes	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
1907	Root;rootrank;Bacteria;domain;Synergistetes;phylum;Synergistia;class;	Synergistia	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
1908	Root;rootrank;Bacteria;domain;Synergistetes;phylum;Synergistia;class;Synergistales;order;	Synergistales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
1909	Root;rootrank;Bacteria;domain;Synergistetes;phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;	Synergistaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
1914	Root;rootrank;Bacteria;domain;Synergistetes;phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;Cloacibacillus;genus;	Cloacibacillus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
-1910	Root;rootrank;Bacteria;domain;Synergistetes;phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;unclassified_Synergistaceae;;	unclassified_Synergistaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1917	Root;rootrank;Bacteria;domain;Synergistetes;phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;Pyramidobacter;genus;	Pyramidobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2150	Root;rootrank;Bacteria;domain;Armatimonadetes;phylum;	Armatimonadetes	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2151	Root;rootrank;Bacteria;domain;Armatimonadetes;phylum;unclassified_Armatimonadetes;;	unclassified_Armatimonadetes		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1883	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;	Spirochaetes	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	4	0	0	5	9	4	7	7	5	22	24	0	0	10	0	0	0	21	9	1	0	0	40	0	0	0	0	0	2	5
1884	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;	Spirochaetia	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	4	0	0	5	9	4	7	7	5	22	24	0	0	10	0	0	0	21	9	1	0	0	40	0	0	0	0	0	2	5
1885	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;	Spirochaetales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	4	0	0	5	9	4	7	7	5	22	24	0	0	10	0	0	0	21	9	1	0	0	40	0	0	0	0	0	2	5
1895	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;Spirochaetaceae;family;	Spirochaetaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	4	0	0	5	9	4	7	7	5	22	24	0	0	10	0	0	0	21	9	1	0	0	40	0	0	0	0	0	2	5
1903	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;Spirochaetaceae;family;Treponema;genus;	Treponema	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	4	0	0	5	9	4	7	0	1	22	14	0	0	10	0	0	0	21	3	1	0	0	40	0	0	0	0	0	2	5
-1896	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;Spirochaetaceae;family;unclassified_Spirochaetaceae;;	unclassified_Spirochaetaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
-1886	Root;rootrank;Bacteria;domain;Spirochaetes;phylum;Spirochaetia;class;Spirochaetales;order;unclassified_Spirochaetales;;	unclassified_Spirochaetales		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1921	Root;rootrank;Bacteria;domain;Tenericutes;phylum;	Tenericutes	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	59	5	30	5	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	24	0
1922	Root;rootrank;Bacteria;domain;Tenericutes;phylum;Mollicutes;class;	Mollicutes	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	59	5	30	5	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	24	0
1926	Root;rootrank;Bacteria;domain;Tenericutes;phylum;Mollicutes;class;Anaeroplasmatales;order;	Anaeroplasmatales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	57	5	30	5	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	24	0
1927	Root;rootrank;Bacteria;domain;Tenericutes;phylum;Mollicutes;class;Anaeroplasmatales;order;Anaeroplasmataceae;family;	Anaeroplasmataceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	57	5	30	5	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	24	0
1928	Root;rootrank;Bacteria;domain;Tenericutes;phylum;Mollicutes;class;Anaeroplasmatales;order;Anaeroplasmataceae;family;Anaeroplasma;genus;	Anaeroplasma	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	57	5	30	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	24	0
1929	Root;rootrank;Bacteria;domain;Tenericutes;phylum;Mollicutes;class;Anaeroplasmatales;order;Anaeroplasmataceae;family;Asteroleplasma;genus;	Asteroleplasma	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1923	Root;rootrank;Bacteria;domain;Tenericutes;phylum;Mollicutes;class;unclassified_Mollicutes;;	unclassified_Mollicutes		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;	Fusobacteria	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	11	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	39	0	0	2	9	119	0	0	0	1168	0	0	0	0	0	0	0	0	0
790	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;	Fusobacteriia	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	11	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	39	0	0	2	9	119	0	0	0	1168	0	0	0	0	0	0	0	0	0
791	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;	Fusobacteriales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	11	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	39	0	0	2	9	119	0	0	0	1168	0	0	0	0	0	0	0	0	0
792	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;Fusobacteriaceae;family;	Fusobacteriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	11	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	28	0	0	0	9	108	0	0	0	1168	0	0	0	0	0	0	0	0	0
-793	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;Fusobacteriaceae;family;unclassified_Fusobacteriaceae;;	unclassified_Fusobacteriaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	28	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0
794	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;Fusobacteriaceae;family;Fusobacterium;genus;	Fusobacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	91	0	0	0	0	0	0	0	0	0	0	0	0	0
793	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;Fusobacteriaceae;family;Cetobacterium;genus;	Cetobacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	0	0	0	0	0	0	0	0	0
-792	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;unclassified_Fusobacteriales;;	unclassified_Fusobacteriales		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
799	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;Leptotrichiaceae;family;	Leptotrichiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-800	Root;rootrank;Bacteria;domain;Fusobacteria;phylum;Fusobacteriia;class;Fusobacteriales;order;Leptotrichiaceae;family;unclassified_Leptotrichiaceae;;	unclassified_Leptotrichiaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
784	Root;rootrank;Bacteria;domain;Fibrobacteres;phylum;	Fibrobacteres	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	38	0	0	15	0	0	34	0	0	7	59	0	49	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	66
785	Root;rootrank;Bacteria;domain;Fibrobacteres;phylum;Fibrobacteria;class;	Fibrobacteria	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	38	0	0	15	0	0	34	0	0	7	59	0	49	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	66
786	Root;rootrank;Bacteria;domain;Fibrobacteres;phylum;Fibrobacteria;class;Fibrobacterales;order;	Fibrobacterales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	38	0	0	15	0	0	34	0	0	7	59	0	49	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	66
787	Root;rootrank;Bacteria;domain;Fibrobacteres;phylum;Fibrobacteria;class;Fibrobacterales;order;Fibrobacteraceae;family;	Fibrobacteraceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	38	0	0	15	0	0	34	0	0	7	59	0	49	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	66
788	Root;rootrank;Bacteria;domain;Fibrobacteres;phylum;Fibrobacteria;class;Fibrobacterales;order;Fibrobacteraceae;family;Fibrobacter;genus;	Fibrobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	38	0	0	15	0	0	34	0	0	7	59	0	49	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	66
4511	Root;rootrank;Bacteria;domain;Campilobacterota;phylum;	Campilobacterota	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1477	Root;rootrank;Bacteria;domain;Campilobacterota;phylum;Campylobacteria;class;	Campylobacteria	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1478	Root;rootrank;Bacteria;domain;Campilobacterota;phylum;Campylobacteria;class;Campylobacterales;order;	Campylobacterales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
